ReportingDate,FACILITY NAME,COUNTY,TYPE,COMPLIANCE,NEW RESIDENT CASES,TOTAL RESIDENT CASES,NEW RESIDENT DEATHS,TOTAL RESIDENT DEATHS,NEW STAFF CASES,TOTAL STAFF CASES,NEW STAFF DEATHS,TOTAL STAFF DEATHS,Reporting
11-16-2020,Maple Ridge Farms Assisted Living,HILLSDALE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,The Haven,HILLSDALE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Gardenview,HOUGHTON,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Country Gardens,HURON,HFA, ,,0.0,,0.0,,1.0,,0.0,Yes
11-16-2020,Karen's Place,HURON,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Medallion Village AFC,HURON,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Osantoski Inc,HURON,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Bridges Crisis Unit (AFC),INGHAM,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Cedarwood Residential Services,INGHAM,AFC, ,,0.0,,0.0,,1.0,,0.0,Yes
11-16-2020,Crafts Care Homes,INGHAM,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Divine Life Assisted Living Center 3 LLC,INGHAM,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,"Divine Nest Assisted Living, LLC",INGHAM,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,East Oak Residents Home,INGHAM,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,"Elder Ridge Manor II, LLC",INGHAM,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Green Acres Mason,INGHAM,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Green Acres Retirement Living Mason,INGHAM,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Haven Of Rest,INGHAM,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,New Life Assisted Living Center Haslett 1,INGHAM,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,New Life Assisted Living Center Haslett 2,INGHAM,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Safe Haven Assisted Living Of Haslett,INGHAM,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,The Legacy at The Willows,INGHAM,HFA, ,,0.0,,0.0,,2.0,,0.0,Yes
11-16-2020,The Willows at East Lansing HFA,INGHAM,HFA, ,,1.0,,0.0,,0.0,,0.0,Yes
11-16-2020,The Willows at Okemos HFA,INGHAM,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,"Walnut Ridge Country Estate, LLC",INGHAM,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Gibbs Adult Care Hubbardston,IONIA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Green Acres of Ionia,IONIA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Harrison House AFC,IONIA,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Portland Assisted Living & Memory Center,IONIA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Hale Creek Manor,IOSCO,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,"Oscoda Assisted Living, LLC",IOSCO,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Country Place Senior Care Center,ISABELLA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Green Acres Mt. Pleasant I,ISABELLA,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Green Acres of Mt. Pleasant III,ISABELLA,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Prestige Centre I,ISABELLA,AFC, ,,0.0,,0.0,,1.0,,0.0,Yes
11-16-2020,Prestige Centre II,ISABELLA,AFC, ,,0.0,,0.0,,1.0,,0.0,Yes
11-16-2020,Stone Lodge Supportive Senior Living,ISABELLA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Arbor Woods Assisted Lvg,JACKSON,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Brightside Assisted Living & Memory Care,JACKSON,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Country Living AFC,JACKSON,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,John George Home,JACKSON,HFA,NOT IN COMPLIANCE,,20.0,,0.0,,9.0,,0.0,Yes
11-16-2020,Legacy Assisted Living,JACKSON,HFA,NOT IN COMPLIANCE,,0.0,,0.0,,2.0,,0.0,Yes
11-16-2020,Turner Powers AFC Home,JACKSON,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Amber Way,KALAMAZOO,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Birch Cottage I,KALAMAZOO,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Birch Cottage II,KALAMAZOO,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Brookdale Portage MC,KALAMAZOO,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Directors Hall,KALAMAZOO,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Fountain View Ret Vil 0f Port #2,KALAMAZOO,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Fountain View Ret Vil of Port #1,KALAMAZOO,AFC,NOT IN COMPLIANCE,,17.0,,12.0,,12.0,,0.0,Yes
11-16-2020,New Friends Dementia Community 2,KALAMAZOO,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,New Friends Dementia Community 3,KALAMAZOO,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,North Woods Village At Kalamazoo,KALAMAZOO,HFA,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Park Place Living Center #E,KALAMAZOO,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Park Place Living Centre #A,KALAMAZOO,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Park Place Living Centre #B,KALAMAZOO,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Park Place Living Centre #C,KALAMAZOO,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Park Place Living Centre #D,KALAMAZOO,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Park Village Pines,KALAMAZOO,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Wyndham West,KALAMAZOO,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Meadow View AFC,KALKASKA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Addington Place at East Paris #7,KENT,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Addington Place at East Paris #8,KENT,AFC,NOT IN COMPLIANCE,,3.0,,0.0,,3.0,,0.0,Yes
11-16-2020,Addington Place of East Paris #3,KENT,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Addington Place of East Paris #5,KENT,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Addington Place of East Paris #6,KENT,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Addington Place of Grand Rapids Bay Pointe,KENT,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Addington Place of Grand Rapids Nantucket,KENT,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Addington Place of Grand Rapids Peace Harbor,KENT,AFC, ,,0.0,,0.0,,5.0,,0.0,Yes
11-16-2020,Addington Place of Grand Rapids Seaside,KENT,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Alger Heights - North,KENT,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Covenant Village of the Great Lakes HFA,KENT,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Fountain View of Lowell North,KENT,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Fountain View of Lowell South,KENT,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Grand Brook Memory Care,KENT,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Green Acres Lowell,KENT,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Green Acres of Cedar Springs,KENT,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Green Acres of Lowell III,KENT,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,InterActions Residential Treatment,KENT,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,1.0,,0.0,Yes
11-16-2020,Legacies Assisted Living B1,KENT,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Living Well-Adult Living Facility,KENT,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Michigan Christian Home Beacon Hill at Eastgate,KENT,HFA, ,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,North Crossing AFC,KENT,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Pilgrim Manor HFA,KENT,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Ramsdell AFC,KENT,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Stonebridge Manor - North,KENT,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Stonebridge Manor - South,KENT,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,The Oaks at Byron Center HFA,KENT,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Vista Springs Ctr/Memory Care & Rediscovery,KENT,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Vista Springs Terrace Cove,KENT,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Vista Springs Terrace Harbor,KENT,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Vista Springs The Lodge,KENT,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Vista Springs Wyoming,KENT,HFA,NOT IN COMPLIANCE,,0.0,,0.0,,1.0,,0.0,Yes
11-16-2020,Willow Creek - East,KENT,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Willow Creek - West,KENT,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Yorkshire Manor - East,KENT,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Yorkshire Manor - West,KENT,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Angela's House Assisted Living,LAPEER,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Angela's House Assisted Living II,LAPEER,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Bolton Brook Manor,LAPEER,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Metacare Inc.,LAPEER,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,The Pines Of Lapeer,LAPEER,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,The Pines Of Lapeer- Memory Care,LAPEER,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Whispering Pines Afc,LAPEER,AFC, ,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Northport Highlands,LEELANAU,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Orchard Creek Supportive Care,LEELANAU,AFC,NOT IN COMPLIANCE,,1.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Blissfield Place,LENAWEE,AFC, ,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Citizens for Quality Care Morenc,LENAWEE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Coleman Foundation Unit A,LENAWEE,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Coleman Foundation Unit B,LENAWEE,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Country House Care,LENAWEE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Gaslight Village Assisted,LENAWEE,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Montgomery Manor,LENAWEE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Tecumseh Place I,LENAWEE,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Tecumseh Place II,LENAWEE,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,The Fieldstone at Tecumseh,LENAWEE,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Ashley Court -Bldg # 2,LIVINGSTON,AFC, ,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Ashley Court -Bldg # 3,LIVINGSTON,AFC, ,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Ashley Court -Bldg # 4,LIVINGSTON,AFC, ,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Bella Vita of Hartland,LIVINGSTON,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Constable House Inn,LIVINGSTON,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,2.0,,0.0,Yes
11-16-2020,Leighton House Inn Brighton,LIVINGSTON,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Quality Care Of Howell 2,LIVINGSTON,AFC, ,,0.0,,0.0,,1.0,,0.0,Yes
11-16-2020,Quality Care of Howell I,LIVINGSTON,AFC, ,,1.0,,0.0,,1.0,,0.0,Yes
11-16-2020,The Legacy at Howell,LIVINGSTON,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Castle Rock Retirement Center,MACKINAC,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Cedar Cove Manor,MACKINAC,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Angelica's Place,MACOMB,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Beechwood Manor Inc.,MACOMB,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Dawns Center for Seniors,MACOMB,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Hampton Manor of Shelby,MACOMB,HFA, ,,7.0,,1.0,,1.0,,0.0,Yes
11-16-2020,Legacy at Orchard Grove,MACOMB,HFA,NOT IN COMPLIANCE,,0.0,,0.0,,4.0,,0.0,Yes
11-16-2020,Leisure Manor Residence For Srs,MACOMB,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Marys Senior Center,MACOMB,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Meadow Ridge Assisted Living,MACOMB,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Meadows Assisted Living I,MACOMB,AFC, ,,11.0,,9.0,,7.0,,0.0,Yes
11-16-2020,Meadows Assisted Living II,MACOMB,AFC, ,,0.0,,0.0,,1.0,,0.0,Yes
11-16-2020,Moore AFC Home,MACOMB,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Oakleigh of Macomb,MACOMB,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Orchard Grove Health Campus HFA,MACOMB,HFA,NOT IN COMPLIANCE,,0.0,,0.0,,4.0,,0.0,Yes
11-16-2020,Pine View Assisted Living,MACOMB,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Prestige Commons I,MACOMB,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Prestige Commons II,MACOMB,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Randall Residence Of Sterling Heights I,MACOMB,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Randall Residence Of Sterling Heights II,MACOMB,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Randall Residence of Sterling Heights III,MACOMB,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Randall Residence Of Sterling Heights IV,MACOMB,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,The Villages Community,MACOMB,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,The Young Home,MACOMB,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Torrey Pines House of Bread,MACOMB,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Town Village Sterling Hgts - The Gem Memory Care,MACOMB,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Woodward's Assisted Living,MACOMB,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Green Acres Retirement Living Manistee,MANISTEE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Brookridge Heights Assist,MARQUETTE,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Mill Creek Memory Care Community,MARQUETTE,HFA,NOT IN COMPLIANCE,,1.0,,0.0,,1.0,,0.0,Yes
11-16-2020,Sundara West Nphc,MARQUETTE,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,"Teal Lake Senior Living Community, Inc",MARQUETTE,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Ludington Woods Specialized Care,MASON,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Willowbrook Care Home,MASON,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Applewood Assisted Living,MIDLAND,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Candlestone Assisted Living,MIDLAND,HFA,NOT IN COMPLIANCE,,0.0,,0.0,,45.0,,0.0,Yes
11-16-2020,Cascade Senior Living II,MIDLAND,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Cascades Senior Living III,MIDLAND,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Coleman Fields Assisted Living,MIDLAND,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Kindy Care Home,MIDLAND,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Meridian Acres #1,MIDLAND,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Meridian Acres #2,MIDLAND,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Midland Bickford Cottage,MIDLAND,HFA,NOT IN COMPLIANCE,,1.0,,1.0,,0.0,,0.0,Yes
11-16-2020,Midland King's Daughters Home HFA,MIDLAND,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Nottingham Place,MIDLAND,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Olson Manor,MIDLAND,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Rhoda's House,MIDLAND,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Magnolia Care AFC West,MISSAUKEE,AFC, ,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Maple Ridge Living Center,MISSAUKEE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,The Ranch Wellness Center,MISSAUKEE,AFC, ,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Alice Lorraine Care Center,MONROE,AFC, ,,14.0,,5.0,,8.0,,0.0,Yes
11-16-2020,Alice Lorraine Care Center - 2,MONROE,AFC, ,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Elm House,MONROE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Fairview County Infirmary,MONROE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Hampton Manor of Dundee 1,MONROE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Hampton Manor of Dundee 2,MONROE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Hampton Manor of Dundee 3,MONROE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Hampton Manor of Dundee 4,MONROE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Green Acres of Greenville,MONTCALM,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Green Acres-Supportive Care,MONTCALM,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Greenville Acres Adult Care,MONTCALM,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Chestnut Fields Retirement Community,MUSKEGON,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Christian Care,MUSKEGON,HFA,NOT IN COMPLIANCE,,0.0,,0.0,,1.0,,0.0,Yes
11-16-2020,Christian Care Assisted Living,MUSKEGON,HFA,NOT IN COMPLIANCE,,30.0,,5.0,,9.0,,0.0,Yes
11-16-2020,Hallstrom Castle Assisted Living,MUSKEGON,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,The Cove at Lake Woods,MUSKEGON,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Walker House AFC,MUSKEGON,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Green Acres of Fremont,NEWAYGO,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Green Acres Of Fremont II,NEWAYGO,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,American House Rochester Hills,OAKLAND,HFA,NOT IN COMPLIANCE,,5.0,,2.0,,5.0,,0.0,Yes
11-16-2020,Anthology of Troy,OAKLAND,HFA,NOT IN COMPLIANCE,,22.0,,12.0,,10.0,,0.0,Yes
11-16-2020,Arden Courts of Bingham Farms,OAKLAND,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Autumn Ridge of Clarkston 1,OAKLAND,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Autumn Ridge of Clarkston 2,OAKLAND,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Autumn Ridge of Clarkston HFA,OAKLAND,HFA,NOT IN COMPLIANCE,,0.0,,0.0,,1.0,,0.0,Yes
11-16-2020,Beehive Homes of Oxford,OAKLAND,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Belmar Oakland,OAKLAND,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Blossom Ridge,OAKLAND,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Campbell Personal Care Hm #4,OAKLAND,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Caremore Assisted Living,OAKLAND,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Chamberlain House,OAKLAND,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,First & Main of Auburn Hills,OAKLAND,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,First & Main of Bloomfield Township,OAKLAND,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,First & Main of Commerce Township,OAKLAND,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Freedom Haven,OAKLAND,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Heather Pines,OAKLAND,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Irvine Neuro Rehabilitation Center,OAKLAND,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Lakeside Manor Inc,OAKLAND,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Natures Way AFC Home,OAKLAND,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Pine Tree Place,OAKLAND,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Provision Living at West Bloomfield,OAKLAND,HFA,NOT IN COMPLIANCE,,0.0,,0.0,,2.0,,0.0,Yes
11-16-2020,Quality AFC #1,OAKLAND,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Quality AFC #2,OAKLAND,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Randall Residence Of Auburn Hills I,OAKLAND,AFC, ,,0.0,,0.0,,3.0,,0.0,Yes
11-16-2020,Randall Residence of Auburn Hills II,OAKLAND,AFC, ,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Randall Residence of Auburn Hills III,OAKLAND,AFC, ,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Randall Residence of Auburn Hills IV,OAKLAND,AFC, ,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Resource & Crisis Center,OAKLAND,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,St. Elizabeth Briarbank Home for the Aged,OAKLAND,HFA,NOT IN COMPLIANCE,,0.0,,0.0,,1.0,,0.0,Yes
11-16-2020,Stratford Place,OAKLAND,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Stratford Place Of Rochester Hills Memory Care,OAKLAND,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Sun Valley Senior Living,OAKLAND,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Sunrise Assisted Living of Bloomfield,OAKLAND,HFA, ,,4.0,,3.0,,6.0,,0.0,Yes
11-16-2020,Sunrise Assisted Living Of Bloomfield Hills,OAKLAND,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Sunrise Assisted Living of Troy,OAKLAND,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Sunrise Of West Bloomfield,OAKLAND,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,The Haworth Center,OAKLAND,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,The Legacy at Westlake,OAKLAND,HFA, ,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,The Meadows at Canterbury-on-the-Lake,OAKLAND,HFA,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,The Pines of Clarkston,OAKLAND,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,The Pines Of Clarkston Memory Care,OAKLAND,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,The Sheridan at Birmingham,OAKLAND,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Vista Springs Trillium Village,OAKLAND,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Westlake Health Campus HFA,OAKLAND,HFA, ,,0.0,,0.0,,3.0,,0.0,Yes
11-16-2020,The River,OCEANA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
