ReportingDate,CCN/LICENSE,FACILITY NAME,COUNTY,TYPE,COMPLIANCE,NEW RESIDENT CASES,TOTAL RESIDENT CASES,NEW RESIDENT DEATHS,TOTAL RESIDENT DEATHS,NEW STAFF CASES,TOTAL STAFF CASES,NEW STAFF DEATHS,TOTAL STAFF DEATHS
11-23-2020,235077,Hallmark Living Holland,OTTAWA,SNF, ,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0
11-23-2020,AL700268722,Harbor House Beacon Place,OTTAWA,AFC, ,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
11-23-2020,AL700092850,Harbor Point Intensive East Unit,OTTAWA,AFC, ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11-23-2020,AL700085846,Harbor Point Intensive West Unit,OTTAWA,AFC, ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11-23-2020,235525,Heritage Nursing & Rehab. Community,OTTAWA,SNF, ,0.0,2.0,0.0,0.0,3.0,10.0,0.0,0.0
11-23-2020,235548,"Inn at Freedom Village, The",OTTAWA,SNF, ,1.0,2.0,0.0,0.0,2.0,9.0,0.0,0.0
11-23-2020,235327,Laurels of Hudsonville (The),OTTAWA,SNF, ,34.0,47.0,0.0,0.0,7.0,25.0,0.0,0.0
11-23-2020,AH700382877,Maple Woods Cottage,OTTAWA,HFA, ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11-23-2020,235356,MediLodge at the Shore,OTTAWA,SNF, ,20.0,68.0,3.0,10.0,8.0,27.0,0.0,0.0
11-23-2020,23-5638,Medilodge of Holland,OTTAWA,SNF, ,11.0,14.0,0.0,0.0,4.0,11.0,0.0,0.0
11-23-2020,235355,Mission Point of Lamont,OTTAWA,SNF, ,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
11-23-2020,235373,North Ottawa Care Center,OTTAWA,SNF, ,0.0,4.0,0.0,0.0,5.0,12.0,0.0,0.0
11-23-2020,AL700079149,Pine Ridge Assisted Living Fac,OTTAWA,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AH700236875,Resthaven Maple Woods,OTTAWA,HFA, ,3.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0
11-23-2020,AH700396224,Riley's Grove Assisted Living,OTTAWA,HFA,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,235535,Riverside Nursing Centre,OTTAWA,SNF,NOT IN COMPLIANCE,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
11-23-2020,AH700319383,Robbinswood Assisted Living Community,OTTAWA,HFA,NOT IN COMPLIANCE,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0
11-23-2020,AL700382076,Serenity Homes - North,OTTAWA,AFC, ,,,,,,,,
11-23-2020,AL700398467,Seville,OTTAWA,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,3.0,,0.0
11-23-2020,AH700236945,Sheldon Meadows Assisted Living Center,OTTAWA,HFA,NOT IN COMPLIANCE,0.0,12.0,0.0,9.0,2.0,6.0,0.0,0.0
11-23-2020,AL700398469,Simarron AFC Home,OTTAWA,AFC, ,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
11-23-2020,235347,SKLD Zeeland,OTTAWA,SNF, ,12.0,27.0,1.0,1.0,3.0,13.0,0.0,0.0
11-23-2020,AL700338344,St. James's Gate,OTTAWA,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AH700236908,Sunset Manor,OTTAWA,HFA, ,21.0,3.0,0.0,0.0,11.0,10.0,0.0,0.0
11-23-2020,AH700364503,The Inn at Freedom Village,OTTAWA,HFA, ,2.0,8.0,0.0,3.0,1.0,8.0,0.0,0.0
11-23-2020,AH700397994,Vista Springs Holland Meadows,OTTAWA,HFA, ,,,,,,,,
11-23-2020,AH700356296,Waterford Place Assisted Living,OTTAWA,HFA,NOT IN COMPLIANCE,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0
11-23-2020,AL710377167,Golden Beach Manor,PRESQUE ISLE,AFC, ,,,,,,,,
11-23-2020,235553,Medilodge of Rogers City,PRESQUE ISLE,SNF,NOT IN COMPLIANCE,0.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0
11-23-2020,235519,King Nursing and Rehab Community,ROSCOMMON,SNF, ,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0
11-23-2020,AL720007408,Mapleview AFC Home,ROSCOMMON,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL720283253,The Horizon Senior Living,ROSCOMMON,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,235511,The Lighthouse At Roscommon,ROSCOMMON,SNF, ,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0
11-23-2020,235139,Avista Nursing and Rehab,SAGINAW,SNF, ,2.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0
11-23-2020,AL730317749,Barton Woods Assisted Living,SAGINAW,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,AL730352302,Barton Woods Assisted Living East,SAGINAW,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,AH730327707,Bavarian Comfort Care,SAGINAW,HFA, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL730393135,Birch Run Fields Assisted Living,SAGINAW,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,AL730079361,Brookdale Saginaw AL,SAGINAW,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL730079392,Brookdale Saginaw MC,SAGINAW,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AH730388501,Chesaning Comfort Care,SAGINAW,HFA, ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11-23-2020,235641,Chesaning Nursing & Rehab Center,SAGINAW,SNF, ,0.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0
11-23-2020,AL730398655,Close to Home Assisted Living Saginaw Side 1,SAGINAW,AFC, ,,,,,,,,
11-23-2020,AL730398656,Close to Home Assisted Living Saginaw Side 2,SAGINAW,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AL730398657,Close to Home Assisted Living Saginaw Side 3,SAGINAW,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AH730401359,Community Village,SAGINAW,HFA,NOT IN COMPLIANCE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11-23-2020,AH730394860,Covenant Glen Memory Care,SAGINAW,HFA, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AH730338689,Covenant Glen of Frankenmuth,SAGINAW,HFA, ,6.0,3.0,2.0,0.0,3.0,1.0,0.0,0.0
11-23-2020,235585,Covenant Healthcare System,SAGINAW,SNF, ,1.0,10.0,0.0,0.0,0.0,9.0,0.0,0.0
11-23-2020,AH730257847,Edgewood Assisted Living Center,SAGINAW,HFA, ,0.0,6.0,0.0,4.0,0.0,14.0,0.0,0.0
11-23-2020,235442,Great Lakes Rehab Center,SAGINAW,SNF, ,0.0,39.0,0.0,8.0,2.0,27.0,0.0,0.0
11-23-2020,235150,"HealthSource Saginaw, Inc",SAGINAW,SNF, ,8.0,72.0,1.0,4.0,11.0,91.0,0.0,0.0
11-23-2020,235056,Hoyt Nursing & Rehab. Centre,SAGINAW,SNF, ,23.0,47.0,3.0,11.0,37.0,58.0,0.0,0.0
11-23-2020,AL730069232,Lous Adult Foster Care Home,SAGINAW,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,AL730274188,Meadow View North,SAGINAW,AFC, ,,,,,,,,
11-23-2020,AL730274185,Meadow View South,SAGINAW,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,235175,Medilodge of Frankenmuth,SAGINAW,SNF,NOT IN COMPLIANCE,0.0,0.0,2.0,2.0,2.0,7.0,0.0,0.0
11-23-2020,AL730007419,Meiser AFC Home,SAGINAW,AFC, ,,,,,,,,
11-23-2020,AL730389269,Merrill Fields Assisted Living,SAGINAW,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0
11-23-2020,AH730317973,New Hope Valley,SAGINAW,HFA, ,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
11-23-2020,AH730389443,NHIL Operations,SAGINAW,HFA, ,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11-23-2020,AL730398402,"Pine Haven Assisted Living LLC, AFC",SAGINAW,AFC, ,,,,,,,,
11-23-2020,AH730279101,Saginaw Bickford Cottage,SAGINAW,HFA,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0
11-23-2020,235113,Saginaw Senior Care,SAGINAW,SNF,NOT IN COMPLIANCE,8.0,8.0,1.0,1.0,9.0,16.0,0.0,0.0
11-23-2020,235250,Samaritas  Senior Living Saginaw,SAGINAW,SNF, ,0.0,31.0,0.0,12.0,2.0,24.0,0.0,1.0
11-23-2020,AH730389480,Serenity Springs,SAGINAW,HFA, ,,0.0,,0.0,,1.0,,0.0
11-23-2020,AH730395008,Shields Comfort Care,SAGINAW,HFA, ,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
11-23-2020,235249,St. Francis Home,SAGINAW,SNF, ,1.0,3.0,0.0,0.0,1.0,8.0,0.0,0.0
11-23-2020,AL730301044,Stone Crest Senior Living-Wing A,SAGINAW,AFC, ,,0.0,,0.0,,2.0,,0.0
11-23-2020,AL730301043,Stone Crest Senior Living-Wing B,SAGINAW,AFC, ,,1.0,,0.0,,2.0,,0.0
11-23-2020,AL730378718,The Roosevelt House,SAGINAW,AFC, ,,,,,,,,
11-23-2020,AH730301115,Union Court Assisted Living,SAGINAW,HFA,NOT IN COMPLIANCE,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
11-23-2020,AH730386631,Union Court Assisted Living of Chesaning,SAGINAW,HFA, ,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
11-23-2020,235269,Wellspring Lutheran Frankenmuth,SAGINAW,SNF, ,0.0,62.0,0.0,28.0,0.0,32.0,0.0,0.0
11-23-2020,AL740007429,Lakeshore Woods,SAINT CLAIR,AFC, ,,0.0,,0.0,,1.0,,0.0
11-23-2020,AL740007431,Lakeshore Woods II,SAINT CLAIR,AFC, ,,0.0,,0.0,,1.0,,0.0
11-23-2020,235369,Marwood Manor Nursing Home,SAINT CLAIR,SNF, ,2.0,6.0,0.0,0.0,6.0,20.0,0.0,0.0
11-23-2020,235421,Medilodge of Port Huron ,SAINT CLAIR,SNF, ,1.0,29.0,0.0,3.0,0.0,17.0,0.0,0.0
11-23-2020,235370,Medilodge of St. Clair,SAINT CLAIR,SNF, ,4.0,103.0,0.0,23.0,3.0,33.0,0.0,0.0
11-23-2020,235371,Medilodge of Yale,SAINT CLAIR,SNF, ,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0
11-23-2020,AL740261122,Mercy Village #1,SAINT CLAIR,AFC, ,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
11-23-2020,AL740261125,Mercy Village #2,SAINT CLAIR,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,235621,Regency On the Lake - Ft. Gratiot,SAINT CLAIR,SNF, ,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0
11-23-2020,AL740092229,River Bend #1,SAINT CLAIR,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL740092230,River Bend #2,SAINT CLAIR,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL740375736,"Sage Creek Senior Living, LLC",SAINT CLAIR,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AH740236889,Sanborn Gratiot Memorial Home,SAINT CLAIR,HFA, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL740304792,Wadhams Creek,SAINT CLAIR,AFC, ,0.0,8.0,0.0,4.0,0.0,3.0,0.0,0.0
11-23-2020,AL750389345,"Birch Meadows AFC, Inc.",SAINT JOSEPH,AFC, ,,,,,,,,
11-23-2020,AH750378305,Bowman Place,SAINT JOSEPH,HFA,NOT IN COMPLIANCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,235013,Fairview Living Center,SAINT JOSEPH,SNF, ,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0
11-23-2020,235354,Grace Healthcare of Three Rivers,SAINT JOSEPH,SNF, ,0.0,39.0,2.0,15.0,1.0,18.0,0.0,0.0
11-23-2020,235395,Heartland Health Care Center - Three Riv,SAINT JOSEPH,SNF, ,0.0,5.0,0.0,2.0,0.0,9.0,0.0,0.0
11-23-2020,AH750236918,The Villa,SAINT JOSEPH,HFA, ,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11-23-2020,235345,Thurston Woods Village,SAINT JOSEPH,SNF, ,18.0,44.0,1.0,2.0,3.0,35.0,0.0,0.0
11-23-2020,235446,Autumnwood of Deckerville,SANILAC,SNF, ,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0
11-23-2020,235074,Marlette Community Hospital LTCU,SANILAC,SNF, ,11.0,14.0,0.0,1.0,8.0,23.0,0.0,0.0
11-23-2020,AL760287996,Martinez Manor,SANILAC,AFC, ,,,,,,,,
11-23-2020,235157,Sanilac Medical Care Facility,SANILAC,SNF,NOT IN COMPLIANCE,0.0,16.0,1.0,2.0,5.0,18.0,0.0,0.0
11-23-2020,AH760291909,"Stonegate Village Assisted Living, LLC",SANILAC,HFA, ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11-23-2020,235147,Schoolcraft County Medical Care Facility,SCHOOLCRAFT,SNF, ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11-23-2020,235123,Durand Senior Care and Rehab Center,SHIAWASSEE,SNF, ,0.0,58.0,0.0,14.0,2.0,44.0,0.0,0.0
11-23-2020,AL780360984,Lodge of Durand MC North,SHIAWASSEE,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL780360986,Lodge of Durand MC South,SHIAWASSEE,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,235472,Memorial Healthcare Center,SHIAWASSEE,SNF,NOT IN COMPLIANCE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11-23-2020,AL780065630,Olive Branch I,SHIAWASSEE,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL780080709,Olive Branch II,SHIAWASSEE,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL780314126,Oliver Woods #4,SHIAWASSEE,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL780258989,Oliver Woods 1,SHIAWASSEE,AFC, ,1.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0
11-23-2020,AL780262260,Oliver Woods 2,SHIAWASSEE,AFC, ,7.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0
11-23-2020,AL780282845,Oliver Woods 3,SHIAWASSEE,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,235067,Pleasant View Shiawassee County MCF,SHIAWASSEE,SNF, ,0.0,22.0,0.0,0.0,3.0,22.0,0.0,0.0
11-23-2020,AH780364157,The Meadows,SHIAWASSEE,HFA, ,0.0,6.0,0.0,3.0,1.0,5.0,0.0,0.0
11-23-2020,AL790342299,Carey's Young at Heart,TUSCOLA,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,23-5606,Fisher Senior Care and Rehabilitation,TUSCOLA,SNF, ,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0
11-23-2020,AH790297374,Heritage Hill Assisted Living,TUSCOLA,HFA, ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11-23-2020,AL790007446,Hilltop House,TUSCOLA,AFC, ,,,,,,,,
11-23-2020,235286,Medilodge of Cass City,TUSCOLA,SNF,NOT IN COMPLIANCE,1.0,46.0,0.0,9.0,1.0,26.0,0.0,0.0
11-23-2020,AL790238768,Northwood Meadows,TUSCOLA,AFC, ,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
11-23-2020,AL790284241,Satchell's Christian Retirement Home,TUSCOLA,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,235089,Tuscola Count Medical Care Community ,TUSCOLA,SNF, ,2.0,35.0,1.0,15.0,7.0,26.0,0.0,0.0
11-23-2020,AL790260639,Vadavilla AFC Home,TUSCOLA,AFC, ,,13.0,,2.0,,4.0,,0.0
11-23-2020,AL790381795,Vassar Fields Assisted Living II,TUSCOLA,AFC, ,,4.0,,0.0,,0.0,,0.0
11-23-2020,AL790397912,Vassar Fields Assisted Living III,TUSCOLA,AFC, ,,,,,,,,
11-23-2020,AL800278708,Beacon Home at Wave Crest,VAN BUREN,AFC,NOT IN COMPLIANCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,235434,Bronson Commons,VAN BUREN,SNF, ,2.0,10.0,0.0,0.0,6.0,30.0,0.0,0.0
11-23-2020,235573,Graceway at Countryside,VAN BUREN,SNF, ,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0
11-23-2020,AH800315846,Maple Lake Assisted Living,VAN BUREN,HFA, ,,1.0,,0.0,,2.0,,0.0
11-23-2020,235640,Meadow Woods Nursing & Rehab,VAN BUREN,SNF,NOT IN COMPLIANCE,11.0,34.0,2.0,2.0,7.0,18.0,0.0,0.0
11-23-2020,AL800095787,River Ridge Retirement Village,VAN BUREN,AFC, ,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
11-23-2020,AL800380022,River Ridge Retirement Village Specialized Care,VAN BUREN,AFC, ,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
11-23-2020,235270,South Haven Nursing & Rehab,VAN BUREN,SNF, ,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0
11-23-2020,AL800315841,White Oaks Assisted Living - I,VAN BUREN,AFC, ,,,,,,,,
11-23-2020,AL800315839,White Oaks Assisted Living - II,VAN BUREN,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AH810400124,Atria Park of Ann Arbor,WASHTENAW,HFA,NOT IN COMPLIANCE,,7.0,,0.0,,3.0,,0.0
11-23-2020,AH810401212,Balfour Ann Arbor,WASHTENAW,HFA, ,,0.0,,0.0,,1.0,,0.0
11-23-2020,AH810305217,Brookdale Ann Arbor,WASHTENAW,HFA, ,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
11-23-2020,AH810236930,Brookdale W. Eisenhower Pkwy,WASHTENAW,HFA, ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,235223,Care and Rehab Center at Glacier Hills,WASHTENAW,SNF, ,2.0,18.0,0.0,2.0,0.0,9.0,0.0,0.0
11-23-2020,235021,Chelsea Retirement Community,WASHTENAW,SNF, ,0.0,46.0,1.0,15.0,2.0,41.0,0.0,0.0
11-23-2020,AH810236762,Chelsea Retirement Community HFA,WASHTENAW,HFA, ,0.0,4.0,0.0,3.0,1.0,7.0,0.0,0.0
11-23-2020,AL810086003,Eisenhower Center  - East Hall,WASHTENAW,AFC, ,,,,,,,,
11-23-2020,AL810015274,Eisenhower Center  - South Main,WASHTENAW,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AL810069928,Eisenhower Center North Hall,WASHTENAW,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,235238,Evangelical Home - Saline,WASHTENAW,SNF,NOT IN COMPLIANCE,7.0,25.0,3.0,3.0,1.0,27.0,0.0,0.0
11-23-2020,AH810340724,Eva's House at Glacier Hills,WASHTENAW,HFA, ,,0.0,,0.0,,1.0,,0.0
11-23-2020,AL810007467,Fr Guanella Hall,WASHTENAW,AFC, ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11-23-2020,23E104,Gilbert Residence,WASHTENAW,SNF, ,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
11-23-2020,235580,Heartland HCC - Ann Arbor,WASHTENAW,SNF, ,1.0,18.0,0.0,2.0,4.0,35.0,0.0,0.0
11-23-2020,AH810262237,Hillside Terrace,WASHTENAW,HFA, ,,10.0,,1.0,,7.0,,0.0
11-23-2020,AL810007465,K C Hall,WASHTENAW,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AH810334704,Linden Square Assisted Living,WASHTENAW,HFA, ,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
11-23-2020,AL810280703,Moriah Hall,WASHTENAW,AFC, ,,,,,,,,
11-23-2020,235658,Regency At Bluffs Park,WASHTENAW,SNF,NOT IN COMPLIANCE,1.0,6.0,0.0,4.0,1.0,11.0,0.0,0.0
11-23-2020,235545,Regency At Whitmore Lake,WASHTENAW,SNF, ,24.0,48.0,0.0,0.0,6.0,10.0,0.0,0.0
11-23-2020,AL810007458,Renaissance House,WASHTENAW,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL810007460,Saint Joseph Hall,WASHTENAW,AFC, ,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
11-23-2020,AL810261121,St. Joseph's Village  #1,WASHTENAW,AFC, ,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
11-23-2020,AL810261123,St. Joseph's Village #2,WASHTENAW,AFC, ,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
11-23-2020,AH810354781,StoryPoint of Ann Arbor,WASHTENAW,HFA, ,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0
11-23-2020,235596,Superior Woods Healthcare,WASHTENAW,SNF, ,0.0,44.0,0.0,13.0,1.0,16.0,0.0,0.0
11-23-2020,AH810287412,Superior Woods Healthcare Center,WASHTENAW,HFA, ,,,,,,,,
11-23-2020,AH810236788,The Gilbert Residence,WASHTENAW,HFA,NOT IN COMPLIANCE,0.0,19.0,0.0,4.0,0.0,7.0,0.0,0.0
11-23-2020,AH810236789,The Manor at Glacier Hills Home for the Aged,WASHTENAW,HFA, ,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0
11-23-2020,AH810236843,The Meadows at Silver Maples,WASHTENAW,HFA, ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11-23-2020,235503,The Villa at Parkridge,WASHTENAW,SNF, ,2.0,34.0,0.0,25.0,2.0,28.0,0.0,1.0
11-23-2020,AH810386132,University Living,WASHTENAW,HFA, ,,,,,,,,
11-23-2020,AL810390848,"Vibrant Life Senior Living, Superior #1",WASHTENAW,AFC,NOT IN COMPLIANCE,0.0,7.0,0.0,2.0,0.0,5.0,0.0,0.0
11-23-2020,AL810390864,"Vibrant Life Senior Living, Superior #3",WASHTENAW,AFC, ,0.0,5.0,0.0,3.0,0.0,5.0,0.0,0.0
11-23-2020,AL810390975,"Vibrant Life Senior Living, Superior #4",WASHTENAW,AFC, ,0.0,6.0,0.0,3.0,0.0,5.0,0.0,0.0
11-23-2020,AL810401931,Vibrant Life Sr. Living Superior #2,WASHTENAW,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,235052,Aberdeen Rehab and Skilled Nursing Ctr,WAYNE,SNF, ,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
11-23-2020,AH820378951,Addington Place,WAYNE,HFA, ,0.0,10.0,0.0,6.0,2.0,6.0,0.0,0.0
11-23-2020,235632,Advantage Living Center - Samaritan,WAYNE,SNF, ,0.0,52.0,0.0,20.0,2.0,23.0,0.0,1.0
11-23-2020,235480,Advantage Living Center Harper Woods,WAYNE,SNF, ,0.0,74.0,1.0,24.0,0.0,13.0,0.0,1.0
11-23-2020,23-5539,Advantage Living Center Northwest,WAYNE,SNF, ,0.0,66.0,0.0,20.0,0.0,27.0,0.0,0.0
11-23-2020,235014,Advantage Living Center Redford,WAYNE,SNF, ,0.0,29.0,0.0,4.0,0.0,14.0,0.0,0.0
11-23-2020,235266,Advantage Living Center Southgate,WAYNE,SNF, ,0.0,40.0,0.0,6.0,0.0,8.0,0.0,0.0
11-23-2020,23-5521,Advantage Living Center Wayne,WAYNE,SNF, ,1.0,71.0,0.0,24.0,0.0,16.0,0.0,0.0
11-23-2020,AH820378377,Advantage Living Center-Redford Village,WAYNE,HFA, ,0.0,10.0,0.0,0.0,0.0,8.0,0.0,0.0
11-23-2020,23-5725,Aerius Health Center ,WAYNE,SNF, ,4.0,49.0,0.0,6.0,6.0,38.0,0.0,0.0
11-23-2020,235102,"Ambassador, A Villa Center",WAYNE,SNF, ,0.0,76.0,0.0,28.0,0.0,62.0,0.0,0.0
11-23-2020,AH820397738,American House Grosse Pointe Cottage,WAYNE,HFA, ,,3.0,,2.0,,0.0,,0.0
11-23-2020,AH820399661,Anthology of Northville,WAYNE,HFA,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,235375,"Applewood Nursing Center, Inc.",WAYNE,SNF,NOT IN COMPLIANCE,0.0,70.0,0.0,9.0,2.0,40.0,0.0,0.0
11-23-2020,AH820292968,Arden Courts of Livonia,WAYNE,HFA, ,0.0,15.0,0.0,11.0,0.0,8.0,0.0,0.0
11-23-2020,235475,Beaconshire Nursing Center,WAYNE,SNF, ,0.0,47.0,0.0,7.0,1.0,20.0,0.0,1.0
11-23-2020,235502,Beaumont Rehab & Continuing Care - DBN,WAYNE,SNF, ,0.0,89.0,0.0,29.0,1.0,27.0,0.0,0.0
11-23-2020,235376,Belle Fountain Nursing & Rehab Center,WAYNE,SNF, ,0.0,34.0,0.0,6.0,0.0,30.0,0.0,0.0
11-23-2020,AH820395445,Bickford of Canton,WAYNE,HFA, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,235242,"Boulevard Manor, LLC",WAYNE,SNF, ,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
11-23-2020,235498,"Boulevard Temple Care Center, LLC",WAYNE,SNF,NOT IN COMPLIANCE,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
11-23-2020,AL820069925,Brighter Haven,WAYNE,AFC, ,,4.0,,1.0,,1.0,,1.0
11-23-2020,AH820396376,Brighton Gardens of Northville,WAYNE,HFA, ,,19.0,,9.0,,8.0,,0.0
11-23-2020,AH820236941,Brookdale Northville,WAYNE,HFA,NOT IN COMPLIANCE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AH820238949,Brownstown Forest View Assisted Living,WAYNE,HFA, ,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0
11-23-2020,AL820007594,Brush Street Residence,WAYNE,AFC, ,,0.0,,0.0,,3.0,,12.0
11-23-2020,AH820304947,Cedar Woods Assisted Living,WAYNE,HFA, ,0.0,45.0,0.0,16.0,0.0,33.0,0.0,0.0
11-23-2020,AH820389476,Cedarbrook of Northville,WAYNE,HFA, ,1.0,19.0,0.0,6.0,0.0,15.0,0.0,0.0
11-23-2020,23-5228,Cherry Hill for Nursing and Rehab,WAYNE,SNF, ,1.0,31.0,0.0,8.0,2.0,22.0,0.0,0.0
11-23-2020,AL820264717,Crystal Creek Assisted Living 2,WAYNE,AFC, ,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
11-23-2020,AL820294548,Crystal Creek Assisted Living 3,WAYNE,AFC, ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL820307374,Crystal Creek Assisted Living 4,WAYNE,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
