State_County,State_FacilityName,State_CMS_ProvNum,State_ReportingDate,State_confirmed_cases,State_deaths,State_CFR,State_outbreaks,State_Closed_Outbreaks,State_Open_Outbreaks,State_facilities,CMS_Week Ending,CMS_Federal Provider Number,CMS_Provider Name,CMS_Provider Address,CMS_Provider City,CMS_Provider State,CMS_Provider Zip Code,CMS_County,CMS_Number of All Beds
Monroe,Oak Hill,145445,2020-07-10,7,0,0.0,1,0,1,1,2020-12-06,145445,OAK HILL,623 HAMACHER STREET,WATERLOO,IL,62298,Monroe,144.0
Will,Salem Village NH,145618,2020-07-10,7,1,0.14285714285714285,1,0,1,1,2020-12-06,145618,SALEM VILLAGE NURSING & REHAB,1314 ROWELL AVENUE,JOLIET,IL,60433,Will,272.0
Cook,Alden Town Manor Care,No Match,2020-07-10,7,0,0.0,1,0,1,1,,,,,,,,,
Madison,Cedarhurst of Bethalto,No Match,2020-07-10,7,0,0.0,1,0,1,1,,,,,,,,,
Lake,Rolling Hills Manor,145443,2020-07-10,7,1,0.14285714285714285,1,1,0,1,2020-12-06,145443,ROLLING HILLS MANOR,3615 16TH STREET,ZION,IL,60099,Lake,115.0
Clinton,Villa Catherine,No Match,2020-07-10,7,0,0.0,1,1,0,1,,,,,,,,,
Madison,Meridian Village,146142,2020-07-10,7,0,0.0,1,0,1,1,2020-12-06,146142,MERIDIAN VILLAGE CARE CENTER,27 AUERBACH PLACE,GLEN CARBON,IL,62034,Madison,70.0
Cook,The Mather Evanston,146145,2020-07-10,7,0,0.0,1,0,1,1,2020-12-06,146145,"MATHER EVANSTON, THE",425 DAVIS STREET,EVANSTON,IL,60201,Cook,37.0
Cook,Lexington Healthcare of La Grange,145737,2020-07-10,7,2,0.2857142857142857,1,0,1,1,2020-12-06,145737,LEXINGTON OF LAGRANGE,4735 WILLOW SPRINGS ROAD,LA GRANGE,IL,60525,Cook,106.0
Kane,Arden Courts of Geneva,No Match,2020-07-10,7,2,0.2857142857142857,1,0,1,1,,,,,,,,,
Cook,Wesley Place,145591,2020-07-10,7,0,0.0,1,0,1,1,2020-12-06,145591,WESLEY PLACE,1415 WEST FOSTER AVENUE,CHICAGO,IL,60640,Cook,108.0
Kane,The Grove of Fox Valley,145006,2020-07-10,7,0,0.0,1,0,1,1,2020-12-06,145006,"GROVE OF FOX VALLEY,THE",1601 NORTH FARNSWORTH AVENUE,AURORA,IL,60505,Kane,156.0
Cook,Progressive Housing,No Match,2020-07-10,7,3,0.42857142857142855,1,0,1,1,,,,,,,,,
Rock Island,Friendship Manor ,No Match,2020-07-10,6,0,0.0,1,0,1,1,,,,,,,,,
Sangamon,Centennial Pointe,No Match,2020-07-10,6,1,0.16666666666666666,1,0,1,1,,,,,,,,,
St. Clair,Autumn Meadows,145581,2020-07-10,6,0,0.0,1,0,1,1,2020-12-06,145581,AUTUMN MEADOWS OF CAHOKIA,2 ANNABLE COURT,CAHOKIA,IL,62206,St. Clair,150.0
Shelby,Shelbyville Manor,145441,2020-07-10,6,0,0.0,1,1,0,1,2020-12-06,145441,SHELBYVILLE MANOR,1111 WEST NORTH 12TH STREET,SHELBYVILLE,IL,62565,Shelby,109.0
Cook,Brookdale Prospect Heights,145852,2020-07-10,6,0,0.0,1,0,1,1,2020-12-06,145852,BROOKDALE PROSPECT HEIGHTS,700 EAST EUCLID AVENUE,PROSPECT HEIGHTS,IL,60070,Cook,141.0
Kane,The Sheridan at Tyler Creek,No Match,2020-07-10,6,0,0.0,1,0,1,1,,,,,,,,,
Cook,Asbury Court Senior Living,146187,2020-07-10,6,1,0.16666666666666666,1,0,1,1,2020-12-06,146187,ASBURY COURT NURSING & REHAB,1750 ELMHURST ROAD,DES PLAINES,IL,60018,Cook,79.0
Ogle,Rochelle Rehab & Healthcare Center,145975,2020-07-10,6,0,0.0,1,0,1,1,2020-12-06,145975,ROCHELLE REHAB & HEALTH CARE CENTER,900 NORTH 3RD STREET,ROCHELLE,IL,61068,Ogle,59.0
Cook,Misericordia - McNerney House,No Match,2020-07-10,6,0,0.0,1,0,1,1,,,,,,,,,
Cook,Alden Village North,No Match,2020-07-10,6,0,0.0,1,0,1,1,,,,,,,,,
Monroe,Cedarhurst Senior Living -Waterloo,No Match,2020-07-10,6,0,0.0,1,0,1,1,,,,,,,,,
Kane,River Glen,No Match,2020-07-10,6,0,0.0,1,1,0,1,,,,,,,,,
Madison,Collinsville Rehabilitation and Healthcare,145438,2020-07-10,6,2,0.3333333333333333,1,0,1,1,2020-12-06,145438,COLLINSVILLE REHAB & HEALTH CC,614 NORTH SUMMIT,COLLINSVILLE,IL,62234,Madison,98.0
Cook,Belmont Oak Park,No Match,2020-07-10,6,2,0.3333333333333333,1,1,0,1,,,,,,,,,
Kankakee,Bickford Senior Center of Bourbonnais,No Match,2020-07-10,6,1,0.16666666666666666,1,1,0,1,,,,,,,,,
DuPage,Sunrise of Bloomingdale Assisted Living,No Match,2020-07-10,6,1,0.16666666666666666,1,0,1,1,,,,,,,,,
Will,Harbor Chase of Plainfield,No Match,2020-07-10,6,1,0.16666666666666666,1,0,1,1,,,,,,,,,
Cook,The Reserve at Arlington Heights,No Match,2020-07-10,6,1,0.16666666666666666,1,0,1,1,,,,,,,,,
Cook,The Grove of La Grange,145307,2020-07-10,6,1,0.16666666666666666,1,0,1,1,2020-12-06,145307,"GROVE OF LAGRANGE PARK, THE",701 NORTH LAGRANGE ROAD,LA GRANGE PARK,IL,60526,Cook,131.0
Tazewell,Generations at Riverview,145524,2020-07-10,6,2,0.3333333333333333,1,0,1,1,2020-12-06,145524,GENERATIONS AT RIVERVIEW,500 CENTENNIAL DRIVE,EAST PEORIA,IL,61611,Tazewell,71.0
Boone,Park Place of Belvidere,146071,2020-07-10,6,0,0.0,1,0,1,1,2020-12-06,146071,PARK PLACE OF BELVIDERE,1701 5TH AVENUE,BELVIDERE,IL,61008,Boone,80.0
Cook,The Auberge at Morton Grove,No Match,2020-07-10,6,0,0.0,1,0,1,1,,,,,,,,,
Cook,Symphony Residences at Lincoln Park,No Match,2020-07-10,6,0,0.0,1,0,1,1,,,,,,,,,
Wayne,Aperion Care Fairfield,146000,2020-07-10,6,1,0.16666666666666666,1,1,0,1,2020-12-06,146000,APERION CARE FAIRFIELD,305 N.W. 11TH STREET,FAIRFIELD,IL,62837,Wayne,104.0
DuPage,Harbor Chase of Naperville,No Match,2020-07-10,6,0,0.0,1,0,1,1,,,,,,,,,
Cook,St. Joseph Village of Chicago,145637,2020-07-10,6,0,0.0,1,0,1,1,2020-12-06,145637,ST JOSEPH VILLAGE OF CHICAGO,4021 WEST BELMONT,CHICAGO,IL,60641,Cook,
Will,Marley Oaks,No Match,2020-07-10,6,1,0.16666666666666666,1,1,0,1,,,,,,,,,
Cook,Misericordia - Marian Center,No Match,2020-07-10,5,0,0.0,1,0,1,1,,,,,,,,,
McHenry,Hearthstone Village,No Match,2020-07-10,5,0,0.0,1,1,0,1,,,,,,,,,
Champaign,University Rehab Center,145364,2020-07-10,5,0,0.0,1,1,0,1,2020-12-06,145364,UNIVERSITY REHAB,500 SOUTH ART BARTELL ROAD,URBANA,IL,61802,Champaign,243.0
DuPage,Alden Trails,No Match,2020-07-10,5,0,0.0,1,0,1,1,,,,,,,,,
DuPage,St. Patricks Residence Nursing & Rehabilitation,145878,2020-07-10,5,0,0.0,1,0,1,1,2020-12-06,145878,ST PATRICK'S RESIDENCE,1400 BROOKDALE ROAD,NAPERVILLE,IL,60563,DuPage,209.0
Ford,Accolade Healthcare,No Match,2020-07-10,5,0,0.0,1,0,1,1,,,,,,,,,
St. Clair,Memorial Convalescent Center,145102,2020-07-10,5,0,0.0,1,0,1,1,2020-12-06,145102,MEMORIAL CARE CENTER,4315 MEMORIAL DRIVE,BELLEVILLE,IL,62226,St. Clair,82.0
DuPage,Cedarhurst of Naperville,No Match,2020-07-10,5,1,0.2,1,0,1,1,,,,,,,,,
Cook,Alden Estates of Skokie,145869,2020-07-10,5,0,0.0,1,0,1,1,2020-12-06,145869,ALDEN ESTATES OF SKOKIE,4626 OLD ORCHARD ROAD,SKOKIE,IL,60076,Cook,56.0
Union,Illinois Veterans Home Anna,No Match,2020-07-10,5,0,0.0,1,1,0,1,,,,,,,,,
Cook,Aperion Care Midlothian,145947,2020-07-10,5,0,0.0,1,0,1,1,2020-12-06,145947,APERION CARE MIDLOTHIAN,3249 WEST 147TH STREET,MIDLOTHIAN,IL,60445,Cook,91.0
Cook,Misericordia - Peteman House,No Match,2020-07-10,5,0,0.0,1,0,1,1,,,,,,,,,
St. Clair,Colonnade,No Match,2020-07-10,5,0,0.0,1,0,1,1,,,,,,,,,
Kane,Highland Oaks,14A383,2020-07-10,5,0,0.0,1,0,1,1,2020-12-06,14A383,HIGHLAND OAKS,2750 WEST HIGHLAND AVENUE,ELGIN,IL,60123,Kane,49.0
Cook,Aperion Care Burbank,145913,2020-07-10,5,1,0.2,1,1,0,1,2020-12-06,145913,APERION CARE BURBANK,5701 WEST 79TH STREET,BURBANK,IL,60459,Cook,56.0
Cook,Brookdale Assisted living,No Match,2020-07-10,5,1,0.2,1,1,0,1,,,,,,,,,
Cook,Franciscan Village,146029,2020-07-10,5,0,0.0,1,0,1,1,2020-12-06,146029,FRANCISCAN VILLAGE,1270 FRANCISCAN DRIVE,LEMONT,IL,60439,Cook,113.0
Lake,Spring Meadows Libertyville,No Match,2020-07-10,5,0,0.0,1,1,0,1,,,,,,,,,
LaSalle,Ottawa Pavilion,145426,2020-07-10,5,0,0.0,1,0,1,1,2020-12-06,145426,OTTAWA PAVILION,704 EAST GLOVER STREET,OTTAWA,IL,61350,LaSalle,135.0
Cook,Heritage Woods,No Match,2020-07-10,5,0,0.0,1,0,1,1,,,,,,,,,
Macon,Prairie Creek Village,146003,2020-07-10,5,0,0.0,1,0,1,1,2020-12-06,146003,PRAIRIE CREEK VILLAGE,2530 NORTH MONROE STREET,DECATUR,IL,62526,Macon,195.0
Lake,Prarieview at the Garlands,146118,2020-07-10,5,1,0.2,1,1,0,1,2020-12-06,146118,PRAIRIEVIEW AT THE GARLANDS,6000 GARLANDS LANE,BARRINGTON,IL,60010,Lake,20.0
Lake,Pavilion of Waukegan,145621,2020-07-10,5,0,0.0,1,1,0,1,2020-12-06,145621,PAVILION OF WAUKEGAN,2217 WASHINGTON STREET,WAUKEGAN,IL,60085,Lake,112.0
Cook,Covenant Enabling Residence,No Match,2020-07-10,5,0,0.0,1,1,0,1,,,,,,,,,
Kankakee,Kankakee terrace,No Match,2020-07-10,5,0,0.0,1,0,1,1,,,,,,,,,
Kane,White Oaks at South Elgin,No Match,2020-07-10,5,0,0.0,1,0,1,1,,,,,,,,,
Kendall,Association for Individual Development (A.I.D),No Match,2020-07-10,4,3,0.75,1,1,0,1,,,,,,,,,
Peoria,Lutheran Hillside Village,No Match,2020-07-10,4,0,0.0,1,1,0,1,,,,,,,,,
Peoria,Sharon Healthcare Willows South,14E888,2020-07-10,4,1,0.25,1,1,0,1,2020-12-06,14E888,SHARON HEALTH CARE WILLOWS,3520 NORTH ROCHELLE,PEORIA,IL,61604,Peoria,218.0
Cook,Citadel of Skokie,145468,2020-07-10,4,2,0.5,1,0,1,1,2020-12-06,145468,"CITADEL OF SKOKIE, THE",9615 NORTH KNOX AVENUE,SKOKIE,IL,60076,Cook,
Kankakee,Illinois Department of veterans Affair Prince Home,No Match,2020-07-10,4,0,0.0,1,0,1,1,,,,,,,,,
Cook,Atria Glenview,No Match,2020-07-10,4,0,0.0,1,0,1,1,,,,,,,,,
Kane,GreenFields of Geneva,146166,2020-07-10,4,0,0.0,1,1,0,1,2020-12-06,146166,GREENFIELDS OF GENEVA,0N801 FRIENDSHIP WAY,GENEVA,IL,60134,Kane,43.0
Rock Island,Friendship Manor,146099,2020-07-10,4,0,0.0,1,1,0,1,2020-12-06,146099,FRIENDSHIP MANOR,1209 21ST AVENUE,ROCK ISLAND,IL,61201,Rock Island,94.0
Lake,Anthology Grayslake,No Match,2020-07-10,4,0,0.0,1,1,0,1,,,,,,,,,
Kankakee,Harvest View Senior Living,No Match,2020-07-10,4,0,0.0,1,1,0,1,,,,,,,,,
St. Clair,Integrity Care of Belleville,145290,2020-07-10,4,0,0.0,1,0,1,1,2020-12-06,145290,INTEGRITY HC OF BELLEVILLE,727 NORTH 17TH STREET,BELLEVILLE,IL,62226,St. Clair,
Cook,Avantara Park Ridge,145667,2020-07-10,4,2,0.5,1,0,1,1,2020-12-06,145667,AVANTARA PARK RIDGE,1601 NORTH WESTERN AVENUE,PARK RIDGE,IL,60068,Cook,154.0
DuPage,The Auberge at Naperville,No Match,2020-07-10,4,0,0.0,1,0,1,1,,,,,,,,,
Cook,Pearl of Rolling Meadows,145350,2020-07-10,4,0,0.0,1,0,1,1,2020-12-06,145350,"PEARL OF ROLLING MEADOWS,THE",4225 KIRCHOFF ROAD,ROLLING MEADOWS,IL,60008,Cook,155.0
Cook,Brookdale Northbrook ,No Match,2020-07-10,4,3,0.75,1,0,1,1,,,,,,,,,
Kankakee,Community Alternative of Illinios,No Match,2020-07-10,4,0,0.0,1,0,1,1,,,,,,,,,
Sangamon,Heritage Health: Therapy & Senior Care - Springfie,No Match,2020-07-10,4,0,0.0,1,1,0,1,,,,,,,,,
St. Clair,CASEYVILLE CARE CENTER,145585,2020-07-10,4,0,0.0,1,0,1,1,2020-12-06,145585,CASEYVILLE NURSING & REHAB CTR,601 WEST LINCOLN AVENUE,CASEYVILLE,IL,62232,St. Clair,150.0
Sangamon,Villas of Holly Brook and Reflections Memory Care,No Match,2020-07-10,4,0,0.0,1,1,0,1,,,,,,,,,
Cook,Brookdale Senior Living of Chicago,No Match,2020-07-10,4,0,0.0,1,0,1,1,,,,,,,,,
Cook,Pine Crest Healthcare,145220,2020-07-10,4,1,0.25,1,0,1,1,2020-12-06,145220,PINE CREST HEALTH CARE,3300 WEST 175TH STREET,HAZEL CREST,IL,60429,Cook,199.0
Winnebago,Peterson Meadows,No Match,2020-07-10,4,1,0.25,1,1,0,1,,,,,,,,,
Cook,Berkeley Nursing and Rehabilitation Center,146013,2020-07-10,4,3,0.75,1,1,0,1,2020-12-06,146013,BERKELEY NURSING & REHAB CENTER,6909 WEST NORTH AVENUE,OAK PARK,IL,60302,Cook,
Macoupin,Heritage Health ,No Match,2020-07-10,4,0,0.0,1,1,0,1,,,,,,,,,
Kankakee,Presence Our Lady of Victory - Ascension Living,No Match,2020-07-10,4,1,0.25,1,1,0,1,,,,,,,,,
Will,Lakewood Nursing Home,145761,2020-07-10,4,0,0.0,2,2,0,1,2020-12-06,145761,LAKEWOOD NRSG & REHAB CENTER,14716 S EASTERN AVENUE,PLAINFIELD,IL,60544,Will,130.0
Cook,Greenview Place Senior Living,No Match,2020-07-10,4,0,0.0,1,0,1,1,,,,,,,,,
Winnebago,Mosaic - Applewood Group Home,No Match,2020-07-10,4,0,0.0,1,0,1,1,,,,,,,,,
Madison,Cedarhurst of Highland,No Match,2020-07-10,4,0,0.0,1,0,1,1,,,,,,,,,
Will,Rock Run Place,No Match,2020-07-10,4,0,0.0,1,1,0,1,,,,,,,,,
Kane,South Elgin Rehab,145825,2020-07-10,4,0,0.0,1,0,1,1,2020-12-06,145825,SOUTH ELGIN REHAB & HCC,746 WEST SPRING STREET,SOUTH ELGIN,IL,60177,Kane,90.0
Kane,Aperion Care Elgin,145740,2020-07-10,4,0,0.0,1,1,0,1,2020-12-06,145740,APERION CARE ELGIN,134 NORTH MCLEAN BOULEVARD,ELGIN,IL,60121,Kane,101.0
McLean,Luther Oakes,146184,2020-07-10,4,0,0.0,1,1,0,1,2020-12-06,146184,LUTHER OAKS,601 LUTZ ROAD,BLOOMINGTON,IL,61704,McLean,19.0
Kane,Alden Estates Courts of Huntley ,No Match,2020-07-10,4,0,0.0,1,0,1,1,,,,,,,,,
Lake,Auberge at Highland Park,No Match,2020-07-10,4,0,0.0,1,0,1,1,,,,,,,,,
Cook,St. Mary of Providence in Chicago,No Match,2020-07-10,4,0,0.0,1,0,1,1,,,,,,,,,
Cook,Oak Lawn Respiratory and Rehab,145942,2020-07-10,3,1,0.3333333333333333,1,0,1,1,2020-12-06,145942,OAK LAWN RESPIRATORY & REHAB,9525 SOUTH MAYFIELD,OAK LAWN,IL,60453,Cook,143.0
Madison,University Care Center,145985,2020-07-10,3,0,0.0,1,0,1,1,2020-12-06,145985,UNIVERSITY NSG & REHAB CENTER,1095 UNIVERSITY DRIVE,EDWARDSVILLE,IL,62025,Madison,105.0
DeKalb,DeKalb County Rehab and Nursing,145547,2020-07-10,3,0,0.0,1,0,1,1,2020-12-06,145547,DEKALB COUNTY REHAB & NURSING,2600 NORTH ANNIE GLIDDEN ROAD,DEKALB,IL,60115,DeKalb,190.0
Cook,Clear Oaks Senior Living,No Match,2020-07-10,3,0,0.0,1,0,1,1,,,,,,,,,
Lake,Sunrise of Buffalo Grove,No Match,2020-07-10,3,0,0.0,1,1,0,1,,,,,,,,,
DuPage,Lexington Square Lombard,No Match,2020-07-10,3,0,0.0,1,0,1,1,,,,,,,,,
DuPage,Alden of Old Town East,No Match,2020-07-10,3,0,0.0,1,0,1,1,,,,,,,,,
Will,Heritage Woods of Bolingbrook,No Match,2020-07-10,3,0,0.0,1,1,0,1,,,,,,,,,
St. Clair,Mercy ,No Match,2020-07-10,3,0,0.0,1,0,1,1,,,,,,,,,
Will,Joliet Terrace,140E248,2020-07-10,3,0,0.0,1,1,0,1,,,,,,,,,
Adams,Illinois Veterans Home,No Match,2020-07-10,3,0,0.0,1,0,1,1,,,,,,,,,
Will,Lakeshore Rehab & Healthcare,145694,2020-07-10,3,0,0.0,1,1,0,1,2020-12-06,145694,LAKESHORE REHAB & HEALTHCARE,3401 HENNEPIN DRIVE,JOLIET,IL,60435,Will,120.0
Cook,Alden North Shore,145984,2020-07-10,3,1,0.3333333333333333,1,0,1,1,2020-12-06,145984,ALDEN NORTH SHORE REHAB & HCC,5050 WEST TOUHY AVENUE,SKOKIE,IL,60077,Cook,93.0
Adams,Chaddock,No Match,2020-07-10,3,0,0.0,1,0,1,1,,,,,,,,,
DuPage,Winfield Woods Healthcare Center,146168,2020-07-10,3,0,0.0,1,0,1,1,2020-12-06,146168,WINFIELD WOODS HEALTHCARE CTR,28 WEST 141 LIBERTY STREET,WINFIELD,IL,60190,DuPage,138.0
Kane,Jennings Terrace,14A539,2020-07-10,3,0,0.0,1,1,0,1,2020-12-06,14A539,JENNINGS TERRACE,275 SOUTH LASALLE,AURORA,IL,60505,Kane,60.0
Cook,Beechwood Manor,No Match,2020-07-10,3,0,0.0,1,0,1,1,,,,,,,,,
Winnebago,Milestone Inc. - Applewood,No Match,2020-07-10,3,0,0.0,1,1,0,1,,,,,,,,,
Cook,Victory Center of Bartlett,No Match,2020-07-10,3,0,0.0,1,0,1,1,,,,,,,,,
Winnebago,East Bank Center,146069,2020-07-10,3,0,0.0,1,1,0,1,2020-12-06,146069,"EAST BANK CENTER, LLC",6131 PARK RIDGE ROAD,LOVES PARK,IL,61111,Winnebago,42.0
Cook,The Mooring of Arlington heights,146007,2020-07-10,3,0,0.0,1,0,1,1,2020-12-06,146007,MOORINGS OF ARLINGTON HEIGHTS,761 OLD BARN LANE,ARLINGTON HTS,IL,60005,Cook,84.0
Champaign,Champaign-Urbana Nursing and Rehab,145439,2020-07-10,3,0,0.0,1,0,1,1,2020-12-06,145439,CHAMPAIGN URBANA NRSG & REHAB,302 WEST BURWASH,SAVOY,IL,61874,Champaign,213.0
Kane,Brighton Garden of St Charles,No Match,2020-07-10,3,1,0.3333333333333333,1,1,0,1,,,,,,,,,
Iroquois,Prairieview Lutheran Homes,145953,2020-07-10,3,0,0.0,1,1,0,1,2020-12-06,145953,PRAIRIEVIEW LUTHERAN HOME,"P O BOX 4, 403 NORTH FOURTH STREET",DANFORTH,IL,60930,Iroquois,90.0
Ford,Gibson Area Hospital Annex,145979,2020-07-10,3,0,0.0,1,0,1,1,2020-12-06,145979,GIBSON COMMUNITY HSP ANNEX,430 EAST 19TH,GIBSON CITY,IL,60936,Ford,16.0
Kane,Michealsen Health Center ,No Match,2020-07-10,3,0,0.0,1,0,1,1,,,,,,,,,
Kane,Dunham Rehabilitation Center,No Match,2020-07-10,3,0,0.0,1,0,1,1,,,,,,,,,
Cook,"David Webb, Jr. Senior Living Complex",No Match,2020-07-10,3,2,0.6666666666666666,1,0,1,1,,,,,,,,,
Bond,Greenville Nursing & Rehab,145909,2020-07-10,3,0,0.0,1,0,1,1,2020-12-06,145909,GREENVILLE NURSING & REHAB,400 EAST HILLVIEW AVENUE,GREENVILLE,IL,62246,Bond,90.0
Cook,Good Shepherd Manor,No Match,2020-07-10,3,1,0.3333333333333333,1,1,0,1,,,,,,,,,
Effingham,LAKELAND REHABILITATION & HEALTH CARE,145256,2020-07-10,3,0,0.0,1,0,1,1,2020-12-06,145256,LAKELAND REHAB & HEALTHCARE CENTER,800 WEST TEMPLE STREET,EFFINGHAM,IL,62401,Effingham,154.0
Cook,Sunrise Palos Park,No Match,2020-07-10,3,1,0.3333333333333333,1,0,1,1,,,,,,,,,
Rock Island,Park Vista,No Match,2020-07-10,3,0,0.0,1,1,0,1,,,,,,,,,
Rock Island,St. Anthonys Continue Care,145387,2020-07-10,3,0,0.0,1,0,1,1,2020-12-06,145387,ST ANTHONY'S NRSG & REHAB CENTER,767  30TH STREET,ROCK ISLAND,IL,61201,Rock Island,130.0
Sangamon,Concordia Village Senior ,No Match,2020-07-10,3,0,0.0,1,0,1,1,,,,,,,,,
Madison,Villas of Holly Brook-Bethalto,No Match,2020-07-10,3,0,0.0,1,0,1,1,,,,,,,,,
Cook,Covenant Home of Chicago,No Match,2020-07-10,2,0,0.0,1,0,1,1,,,,,,,,,
Cook,Thornton Heights Terrace,No Match,2020-07-10,2,0,0.0,1,1,0,1,,,,,,,,,
Will,Timbers of Shorewood,No Match,2020-07-10,2,0,0.0,1,1,0,1,,,,,,,,,
Cook,Presence Bethlehem Woods,No Match,2020-07-10,2,0,0.0,1,0,1,1,,,,,,,,,
Coles,Mattoon Healthcare,145480,2020-07-10,2,0,0.0,1,0,1,1,2020-12-06,145480,MATTOON REHAB & HCC,2121 SOUTH NINTH,MATTOON,IL,61938,Coles,148.0
Winnebago,Alpine Fireside Health Center,146066,2020-07-10,2,0,0.0,1,1,0,1,2020-12-06,146066,ALPINE FIRESIDE HEALTH CENTER,3650 NORTH ALPINE ROAD,ROCKFORD,IL,61114,Winnebago,99.0
DeKalb,Bethany Rehabilitation and Health Care Center,145958,2020-07-10,2,0,0.0,1,0,1,1,2020-12-06,145958,BETHANY REHAB & HCC,3298 RESOURCE PARKWAY,DEKALB,IL,60115,DeKalb,90.0
Christian,Villas of Holly Brook,No Match,2020-07-10,2,0,0.0,1,1,0,1,,,,,,,,,
Williamson,Fifth Seasons Assisted Living ,No Match,2020-07-10,2,0,0.0,1,0,1,1,,,,,,,,,
Cook,Sunrise of Lincoln Park,No Match,2020-07-10,2,0,0.0,1,0,1,1,,,,,,,,,
Will,St. Colettas of Illinois,No Match,2020-07-10,2,0,0.0,1,0,1,1,,,,,,,,,
Winnebago,Cor Mariae,145972,2020-07-10,2,0,0.0,1,0,1,1,2020-12-06,145972,ASCENSION COR MARIAE VILLAGE,3330 MARIA LINDEN DRIVE,ROCKFORD,IL,61114,Winnebago,73.0
Madison,Liberty Village of Maryville,No Match,2020-07-10,2,0,0.0,1,0,1,1,,,,,,,,,
Will,Frankfort Terrace Nursing Center,No Match,2020-07-10,2,0,0.0,1,0,1,1,,,,,,,,,
Ford,Accolade Healthcare of Paxton Senior Living,145449,2020-07-10,2,0,0.0,1,1,0,1,2020-12-06,145449,ACCOLADE PAXTON SENIOR LIVING,450 FULTON STREET,PAXTON,IL,60957,Ford,75.0
Randolph,Cedarhurst of Sparta,No Match,2020-07-10,2,0,0.0,1,0,1,1,,,,,,,,,
Cook,Autumn Green at Wright Campus,No Match,2020-07-10,2,0,0.0,1,0,1,1,,,,,,,,,
Macoupin,Sunset Skilled Nursing & Rehab,No Match,2020-07-10,2,0,0.0,1,0,1,1,,,,,,,,,
Ogle,Generations At Neighbors,145440,2020-07-10,2,0,0.0,1,0,1,1,2020-12-06,145440,GENERATIONS AT NEIGHBORS,"811 WEST 2ND, PO BOX 585",BYRON,IL,61010,Ogle,131.0
Jo Daviess,Galena Stauss Nursing Home,146140,2020-07-10,2,0,0.0,1,1,0,1,2020-12-06,146140,GALENA STAUSS NURSING HOME,215 SUMMIT STREET,GALENA,IL,61036,Jo Daviess,57.0
Montgomery,Montgomery Nursing and Rehab Center,145483,2020-07-10,2,0,0.0,1,1,0,1,2020-12-06,145483,MONTGOMERY NURSING & REHAB CTR,"9086 IL ROUTE 127, P O BOX 309",HILLSBORO,IL,62049,Montgomery,110.0
Cook,MacNeal Memorial Hospital Rehab/LTC,145848,2020-07-10,2,0,0.0,1,0,1,1,2020-12-06,145848,MACNEAL HOSPITAL SNF,3249 SOUTH OAK PARK AVENUE,BERWYN,IL,60402,Cook,
McLean,Heritage Health-Normal,No Match,2020-07-10,2,0,0.0,1,1,0,1,,,,,,,,,
Cook,Barton Senior Living,No Match,2020-07-10,2,0,0.0,1,0,1,1,,,,,,,,,
McHenry,Valley Hi,145652,2020-07-10,2,0,0.0,1,0,1,1,2020-12-06,145652,VALLEY HI NURSING HOME,2406 HARTLAND ROAD,WOODSTOCK,IL,60098,McHenry,128.0
McHenry,Three Oaks Assisted Living and Memory Care,No Match,2020-07-10,2,0,0.0,1,0,1,1,,,,,,,,,
Cook,Bellwood Development Center,No Match,2020-07-10,2,0,0.0,1,1,0,1,,,,,,,,,
Madison,Highland Healthcare,145508,2020-07-10,2,0,0.0,1,0,1,1,2020-12-06,145508,HIGHLAND HEALTH CARE CENTER,1450 26TH STREET,HIGHLAND,IL,62249,Madison,128.0
Kane,Deer Path of Huntley ,No Match,2020-07-10,2,0,0.0,1,0,1,1,,,,,,,,,
Cook,Bickford of Tinley Park,No Match,2020-07-10,2,0,0.0,1,0,1,1,,,,,,,,,
Cook,Jackson Park Assisted living,No Match,2020-07-10,2,0,0.0,1,0,1,1,,,,,,,,,
Kane,Greenfields of Geneva,146166,2020-07-10,2,0,0.0,1,0,1,1,2020-12-06,146166,GREENFIELDS OF GENEVA,0N801 FRIENDSHIP WAY,GENEVA,IL,60134,Kane,43.0
Randolph,Coulterville Rehabilitation & Health Care Center,145993,2020-07-10,2,0,0.0,1,0,1,1,2020-12-06,145993,COULTERVILLE REHAB & HCC,13138 STATE ROUTE 13,COULTERVILLE,IL,62237,Randolph,75.0
Macon,Villa Clara Post Acute,145965,2020-07-10,2,1,0.5,1,0,1,1,2020-12-06,145965,VILLA CLARA POST ACUTE,500 WEST MCKINLEY AVENUE,DECATUR,IL,62526,Macon,150.0
Lake,Sunrise Senior Living of Gurnee,No Match,2020-07-10,2,0,0.0,1,0,1,1,,,,,,,,,
DuPage,Wynscape Health and Rehabilitation,145213,2020-07-10,2,0,0.0,1,0,1,1,2020-12-06,145213,WYNSCAPE HEALTH & REHAB,2180 MANCHESTER ROAD,WHEATON,IL,60187,DuPage,209.0
DuPage,Lacey Creek Supportive Living,No Match,2020-07-10,2,0,0.0,1,1,0,1,,,,,,,,,
Whiteside,Resthave Care and Rehabilitation ,No Match,2020-07-10,2,0,0.0,1,0,1,1,,,,,,,,,
Cook,Park Lawn Residential Center,No Match,2020-07-10,2,0,0.0,1,0,1,1,,,,,,,,,
DuPage,Oak Trace Skilled Nursing,No Match,2020-07-10,2,0,0.0,1,0,1,1,,,,,,,,,
Whiteside,Kreiders ,No Match,2020-07-10,2,0,0.0,1,1,0,1,,,,,,,,,
DuPage,Park Place Health and Wellness Center ,No Match,2020-07-10,2,0,0.0,1,0,1,1,,,,,,,,,
