County,Provider Name,ReportingDate,confirmed_cases,deaths,CFR,outbreaks,facilities,VLOOKUP,Change Score
Whiteside,WINDSOR MANOR MORRISON,2020-11-13,24,1,0.04166666666666666,1,1,ALLURE OF PROPHETSTOWN,39
Whiteside,WINNING WHEELS,2020-11-13,3,0,0.0,1,1,WINNING WHEELS,100
Will,ALDEN COURTS OF SHOREWOOD,2020-11-13,18,1,0.05555555555555555,3,1,ALDEN COURTS OF SHOREWOOD,100
Will,ALDEN ESTATES OF SHOREWOOD,2020-11-13,28,4,0.14285714285714285,1,1,ALDEN ESTATES OF SHOREWOOD,100
Will,ALDEN ESTATES OF SHOREWOOD,2020-11-13,4,0,0.0,1,1,ALDEN ESTATES OF SHOREWOOD,100
Will,APERION WILMINGTON,2020-11-13,17,0,0.0,3,1,APERION CARE WILMINGTON,95
Will,ARBOR TERRACE,2020-11-13,35,5,0.14285714285714285,1,1,FRANKFORT TERRACE,73
Will,ARBOR TERRACE OF NAPERVILLE,2020-11-13,7,0,0.0,2,1,FRANKFORT TERRACE,86
Will,BEECHER MANOR,2020-11-13,106,17,0.16037735849056606,1,1,BEECHER MANOR NRSG & REHAB CTR,90
Will,"CHARTER SENOIR LIVING, THE COTTAGES",2020-11-13,11,2,0.18181818181818185,1,1,BEECHER MANOR NRSG & REHAB CTR,52
Will,CLARENDALE OF MOKENA,2020-11-13,44,8,0.18181818181818185,2,1,SUNNY HILL NURSING HOME OF WILL COUNTY,86
Will,FRANKFORT TERRACE,2020-11-13,95,2,0.021052631578947368,1,1,FRANKFORT TERRACE,100
Will,HARBOR CHASE OF PLAINFIELD,2020-11-13,11,1,0.09090909090909093,2,1,APERION CARE WILMINGTON,45
Will,HERITAGE WOODS OF BOLINGBROOK,2020-11-13,3,0,0.0,1,1,SYMPHONY OF JOLIET,86
Will,HERITAGE WOODS OF PLAINFIELD,2020-11-13,4,1,0.25,1,1,SYMPHONY OF JOLIET,86
Will,JOLIET TERRACE,2020-11-13,71,2,0.028169014084507043,3,1,JOLIET TERRACE,100
Will,LAKESHORE REHAB & HEALTHCARE,2020-11-13,10,0,0.0,2,1,LAKESHORE REHAB & HEALTHCARE,100
Will,LAKEWOOD NURSING HOME,2020-11-13,96,7,0.07291666666666667,3,1,SUNNY HILL NURSING HOME OF WILL COUNTY,86
Will,MARIAN VILLAGE,2020-11-13,2,0,0.0,1,1,SALEM VILLAGE NURSING & REHAB,86
Will,MARLEY OAKS,2020-11-13,6,1,0.16666666666666666,1,1,LAKESHORE REHAB & HEALTHCARE,55
Will,MEADOWBROOK MANOR OF BOLINGBROOK,2020-11-13,193,41,0.21243523316062174,2,1,MEADOWBROOK MANOR,90
Will,OUR LADY OF ANGELS RETIREMENT HOME,2020-11-13,33,4,0.12121212121212123,2,1,OUR LADY OF ANGELS RET HOME,89
Will,PARC OF JOLIET,2020-11-13,24,0,0.0,1,1,PARC JOLIET,95
Will,PRESENCE VILLA FRANCISCAN,2020-11-13,102,18,0.17647058823529413,2,1,PRESENCE VILLA FRANCISCAN,100
Will,REVERE COURT OF BOLINGBROOK,2020-11-13,29,3,0.10344827586206896,1,1,SYMPHONY OF JOLIET,86
Will,ROCK RUN PLACE,2020-11-13,4,0,0.0,1,1,FRANKFORT TERRACE,45
Will,SALEM VILLAGE NH,2020-11-13,100,7,0.07,1,1,SALEM VILLAGE NURSING & REHAB,86
Will,SENIOR STAR AT WEBER PLACE,2020-11-13,16,4,0.25,2,1,FRANKFORT TERRACE,51
Will,SENIOR STAR AT WEBER PLACE,2020-11-13,11,0,0.0,1,1,FRANKFORT TERRACE,51
Will,SHADY OAKS,2020-11-13,32,3,0.09375,2,1,OUR LADY OF ANGELS RET HOME,54
Will,SMITH CROSSING,2020-11-13,36,2,0.05555555555555555,3,1,SALEM VILLAGE NURSING & REHAB,45
Will,SPRING CREEK NURSING HOME,2020-11-13,81,4,0.04938271604938271,2,1,SPRING CREEK,90
Will,ST JAMES MANOR,2020-11-13,93,26,0.27956989247311825,1,1,BEECHER MANOR NRSG & REHAB CTR,86
Will,SUNNY HILL NURSING HOME,2020-11-13,82,16,0.1951219512195122,2,1,SUNNY HILL NURSING HOME OF WILL COUNTY,90
Will,SYMPHONY OF JOLIET,2020-11-13,130,25,0.19230769230769232,1,1,SYMPHONY OF JOLIET,100
Will,SYMPHONY OF JOLIET,2020-11-13,9,0,0.0,2,1,SYMPHONY OF JOLIET,100
Will,THE PARC OF JOLIET,2020-11-13,68,17,0.25,1,1,OUR LADY OF ANGELS RET HOME,86
Will,TIMBERS OF SHOREWOOD,2020-11-13,7,1,0.14285714285714285,2,1,SUNNY HILL NURSING HOME OF WILL COUNTY,86
Will,VICTORIAN VILLAGE,2020-11-13,45,1,0.022222222222222227,2,1,VICTORIAN VILLAGE HLTH & WELL,90
Will,VILLAGE WOODS,2020-11-13,25,0,0.0,1,1,SALEM VILLAGE NURSING & REHAB,86
Will,WILLOW FALLS,2020-11-13,21,2,0.09523809523809523,2,1,PRESENCE VILLA FRANCISCAN,52
Will,WILLOW FALLS ASSISTED LIVING,2020-11-13,7,0,0.0,2,1,APERION CARE WILMINGTON,39
Will,WILLOW HOUSE,2020-11-13,18,0,0.0,1,1,SUNNY HILL NURSING HOME OF WILL COUNTY,52
Williamson,FIFTH SEASONS,2020-11-13,5,0,0.0,1,1,INTEGRITY HC OF MARION,40
Williamson,FIFTH SEASONS ASSISTED LIVING,2020-11-13,2,0,0.0,1,1,SHAWNEE SENIOR LIVING,53
Williamson,INTEGRITY HEALTHCARE OF HERRIN,2020-11-13,10,2,0.2,1,1,INTEGRITY HC OF HERRIN,88
Williamson,INTEGRITY HEALTHCARE OF MARION,2020-11-13,3,0,0.0,1,1,INTEGRITY HC OF MARION,88
Williamson,PARKWAY MANOR,2020-11-13,94,21,0.22340425531914893,1,1,PARKWAY MANOR,100
Williamson,SHAWNEE SENIOR LIVING,2020-11-13,121,18,0.1487603305785124,1,1,SHAWNEE SENIOR LIVING,100
Williamson,THE ANCHOR OF THE VOYAGE SENIOR LIVING,2020-11-13,2,0,0.0,1,1,INTEGRITY HC OF HERRIN,86
Williamson,VILLAS OF HOLLY BROOK,2020-11-13,10,0,0.0,1,1,HELIA HEALTHCARE OF ENERGY,41
Williamson,VILLAS OF HOLLYBROOK,2020-11-13,2,0,0.0,1,1,HELIA HEALTHCARE OF ENERGY,37
Winnebago,ALDEN DEBES REHAB INC,2020-11-13,79,20,0.2531645569620253,1,1,ALDEN DEBES REHAB & HCC,86
Winnebago,ALDEN DEBES REHABILITATION & HEALTH CARE CENTER,2020-11-13,3,0,0.0,1,1,ALDEN DEBES REHAB & HCC,86
Winnebago,ALDEN PARK STRATHMOOR,2020-11-13,31,0,0.0,1,1,ALDEN PARK STRATHMOOR,100
Winnebago,ALPINE FIRESIDE HEALTH CENTER,2020-11-13,38,4,0.10526315789473684,2,1,ALPINE FIRESIDE HEALTH CENTER,100
Winnebago,AMBERWOOD,2020-11-13,72,11,0.1527777777777778,1,1,AMBERWOOD CARE CENTRE,90
Winnebago,AMBERWOOD CARE CENTER,2020-11-13,27,1,0.037037037037037035,2,1,AMBERWOOD CARE CENTRE,95
Winnebago,ANAM CARE FACILITY,2020-11-13,24,7,0.2916666666666667,1,1,AMBERWOOD CARE CENTRE,51
Winnebago,ASCENSION ST ANNE CENTER,2020-11-13,88,15,0.17045454545454544,1,1,PRESENCE ST ANNE CENTER,77
Winnebago,COR MARIAE,2020-11-13,4,0,0.0,1,1,PRESENCE COR MARIAE CENTER,90
Winnebago,CRIMSON POINTE SENIOR LIVING,2020-11-13,47,12,0.2553191489361702,1,1,PRESENCE COR MARIAE CENTER,41
Winnebago,EAST BANK CENTER,2020-11-13,14,0,0.0,2,1,"EAST BANK CENTER, LLC",95
Winnebago,FAIR OAKS REHABILITATION AND HEALTH CARE CENTER,2020-11-13,3,0,0.0,1,1,ALPINE FIRESIDE HEALTH CENTER,86
Winnebago,FAIRHAVEN CHRISTIAN RETIREMENT CENTER,2020-11-13,21,0,0.0,1,1,FAIRHAVEN CHRISTIAN RET CENTER,90
Winnebago,FAIRHAVEN CHRISTIAN RETIREMENT CENTER (2),2020-11-13,5,0,0.0,1,1,FAIRHAVEN CHRISTIAN RET CENTER,88
Winnebago,FOREST CITY REHAB AND NURSING,2020-11-13,83,9,0.10843373493975904,1,1,FOREST CITY REHAB & NRSG CTR,81
Winnebago,HIGHVIEW IN THE WOODLANDS (2),2020-11-13,9,0,0.0,1,1,PA PETERSON AT THE CITADEL,40
Winnebago,LUTHER CENTER ASSISTED LIVING,2020-11-13,8,0,0.0,1,1,ALPINE FIRESIDE HEALTH CENTER,56
Winnebago,MEDINA NURSING CENTER,2020-11-13,13,0,0.0,1,1,MEDINA NURSING CENTER,100
Winnebago,MORNING STAR VILLAGE,2020-11-13,25,3,0.12,1,1,MEDINA NURSING CENTER,39
Winnebago,MOSAIC - APPLETREE GROUP HOME,2020-11-13,3,0,0.0,1,1,MEDINA NURSING CENTER,40
Winnebago,NORTH POINTE TERRACE (2),2020-11-13,2,0,0.0,1,1,FOREST CITY REHAB & NRSG CTR,43
Winnebago,NORTHPOINTE TERRACE (3),2020-11-13,3,0,0.0,1,1,PRESENCE ST ANNE CENTER,43
Winnebago,PA PETERSON AT THECITADEL,2020-11-13,16,7,0.4375,1,1,PA PETERSON AT THE CITADEL,98
Winnebago,PETERSON MEADOWS,2020-11-13,4,1,0.25,1,1,PA PETERSON AT THE CITADEL,86
Winnebago,PRAIRIE VIEW ASSISTED LIVING (2),2020-11-13,4,0,0.0,1,1,FAIRHAVEN CHRISTIAN RET CENTER,43
Winnebago,RIVER BLUFF NURSING HOME,2020-11-13,82,10,0.12195121951219512,2,1,RIVER BLUFF NURSING HOME,100
Winnebago,RIVERBLUFF NURSING HOME,2020-11-13,3,0,0.0,1,1,RIVER BLUFF NURSING HOME,98
Winnebago,ROCK RIVER HEALTH CARE,2020-11-13,21,2,0.09523809523809523,1,1,ROCK RIVER HEALTH CARE,100
Winnebago,SIENA ON BRENDENWOOD,2020-11-13,3,0,0.0,1,1,AMBERWOOD CARE CENTRE,47
Winnebago,STEPPING STONE OF ROCKFORD,2020-11-13,25,1,0.04,1,1,PRESENCE ST ANNE CENTER,45
Winnebago,THE ATRIUM MEMORY CARE COMMUNITY,2020-11-13,3,0,0.0,1,1,AMBERWOOD CARE CENTRE,86
Winnebago,TLC LIVING COMMUNITY,2020-11-13,11,1,0.09090909090909093,1,1,MEDINA NURSING CENTER,39
Winnebago,VAN MATRE ENCOMPAS HEALTH,2020-11-13,31,4,0.12903225806451613,1,1,CARRIAGE REHAB & HEALTHCARE,53
Winnebago,VAN MATRE ENCOMPASS HEALTH,2020-11-13,4,0,0.0,1,1,CARRIAGE REHAB & HEALTHCARE,52
Winnebago,WALTER LAWSON CHILDRENS,2020-11-13,3,0,0.0,1,1,PA PETERSON AT THE CITADEL,49
Woodford,APOSTOLIC CHRISTIAN HOME EUREKA,2020-11-13,25,1,0.04,1,1,APOSTOLIC CHRISTIAN HOME,95
Woodford,APOSTOLIC CHRISTIAN HOME OF ROANOKE,2020-11-13,3,0,0.0,1,1,APOSTOLIC CHRISTIAN HOME,95
Woodford,HERITAGE HEALTH EL PASO,2020-11-13,41,7,0.17073170731707318,1,1,HERITAGE HEALTH-EL PASO,100
Woodford,SNYDER VILLAGE ASSISTED LIVING,2020-11-13,2,0,0.0,1,1,SNYDER VILLAGE,90
Woodford,SNYDER VILLAGE HEALTH CENTER,2020-11-13,24,2,0.08333333333333333,1,1,SNYDER VILLAGE,90
Woodford,THE LOFT REHABILITATION & NURSING,2020-11-13,2,0,0.0,1,1,LOFT REHABILITATION & NURSING,95
