STATE_ReportingDate,CMS_Provider State,STATE_County,CMS_Provider City,STATE_FacilityName,STATE_CMS_ProvNum,STATE_confirmed_cases,STATE_deaths,STATE_MatchingDate,CMS_Week Ending,CMS_Federal Provider Number
2020-06-19,,Cook,,Helping Hands Center Countryside,No Match,2,0,2020-06-21,,
2020-06-19,,Cook,,Heritage Woods,No Match,5,0,2020-06-21,,
2020-06-19,,Cook,,Hickory Nursing Pavilion,No Match,3,0,2020-06-21,,
2020-06-19,IL,Cook,PALOS PARK,Holy Family Villa,146053,8,3,2020-06-21,2020-06-21,146053
2020-06-19,IL,Cook,INVERNESS,Inverness Health and Rehab,145994,10,0,2020-06-21,2020-06-21,145994
2020-06-19,,Cook,,Jackson Park Assisted living,No Match,2,0,2020-06-21,,
2020-06-19,IL,Cook,CHICAGO,Kensington Place Nursing And Rehabilitation Center,145829,16,2,2020-06-21,2020-06-21,145829
2020-06-19,IL,Cook,NORTHBROOK,Lake Cook Rehab & Healthcare(formerly Rosewood),145971,41,11,2020-06-21,2020-06-21,145971
2020-06-19,IL,Cook,CHICAGO,Lakefront Nursing,145235,15,0,2020-06-21,2020-06-21,145235
2020-06-19,IL,Cook,CHICAGO,Lakeview Nursing and Rehab,145654,80,21,2020-06-21,2020-06-21,145654
2020-06-19,IL,Cook,DES PLAINES,Landmark of Des Plaines,145334,89,21,2020-06-21,2020-06-21,145334
2020-06-19,IL,Cook,RICHTON PARK,Landmark of Richton Park,145424,45,8,2020-06-21,2020-06-21,145424
2020-06-19,IL,Cook,DES PLAINES,Lee Manor Rehab and Nursing,145382,87,18,2020-06-21,2020-06-21,145382
2020-06-19,IL,Cook,LEMONT,Lemont Center,145901,17,6,2020-06-21,2020-06-21,145901
2020-06-19,IL,Cook,ORLAND PARK,Lexington Health Care Orland Park,145899,61,17,2020-06-21,2020-06-21,145899
2020-06-19,IL,Cook,LA GRANGE,Lexington Healthcare of La Grange,145737,7,2,2020-06-21,2020-06-21,145737
2020-06-19,IL,Cook,SCHAUMBURG,Lexington healthcare of Schaumburg,145678,8,1,2020-06-21,2020-06-21,145678
2020-06-19,IL,Cook,CHICAGO RIDGE,Lexington of Chicago Ridge,145700,23,12,2020-06-21,2020-06-21,145700
2020-06-19,IL,Cook,SKOKIE,Lieberman Geriatric Center,145931,67,7,2020-06-21,2020-06-21,145931
2020-06-19,IL,Cook,LINCOLNWOOD,Lincolnwood Place,145786,36,14,2020-06-21,2020-06-21,145786
2020-06-19,IL,Cook,CHICAGO,Little Sisters of the Poor/St. Marys Home,146185,63,12,2020-06-21,2020-06-21,146185
2020-06-19,IL,Cook,CHICAGO,Little Village Nursing Home,146018,39,6,2020-06-21,2020-06-21,146018
2020-06-19,,Cook,,Ludeman Developmental Center,No Match,331,10,2020-06-21,,
2020-06-19,IL,Cook,PEORIA,Lutheran Home,145768,55,8,2020-06-21,2020-06-21,145768
2020-06-19,,Cook,,Lydia Health Care Center,No Match,23,3,2020-06-21,,
2020-06-19,IL,Cook,CHICAGO,MADO Healthcare Uptown,146191,74,7,2020-06-21,2020-06-21,146191
2020-06-19,IL,Cook,BERWYN,MacNeal Memorial Hospital Rehab/LTC,145848,2,0,2020-06-21,2020-06-21,145848
2020-06-19,,Cook,,Madden Mental Health Center,No Match,14,0,2020-06-21,,
2020-06-19,IL,Cook,HOMEWOOD,Manor Care Health Services-Homewood,145684,50,15,2020-06-21,2020-06-21,145684
2020-06-19,,Cook,,Manor Care Oak Lawn EAST. Cook,No Match,42,11,2020-06-21,,
2020-06-19,IL,Cook,ARLINGTON HTS,Manor Care at Arlington Heights,145199,24,2,2020-06-21,2020-06-21,145199
2020-06-19,IL,Cook,ELK GROVE VILLAGE,ManorCare ElkGrove Village,145689,107,23,2020-06-21,2020-06-21,145689
2020-06-19,IL,Cook,PALOS HEIGHTS,ManorCare Health Services-Palos Heights West,145893,53,14,2020-06-21,2020-06-21,145893
2020-06-19,IL,Cook,OAK LAWN,ManorCare Oak Lawn West,145087,59,13,2020-06-21,2020-06-21,145087
2020-06-19,IL,Cook,PALOS HEIGHTS,ManorCare Palos Heights East,145607,62,10,2020-06-21,2020-06-21,145607
2020-06-19,,Cook,,Margaret Manor Central,No Match,12,1,2020-06-21,,
2020-06-19,,Cook,,Mather Place,No Match,9,2,2020-06-21,,
2020-06-19,IL,Cook,CHICAGO,Mayfield Care Center,145885,156,23,2020-06-21,2020-06-21,145885
2020-06-19,IL,Cook,BOLINGBROOK,Meadowbrook Manor,145710,61,13,2020-06-21,2020-06-21,145710
2020-06-19,IL,Cook,CHICAGO,Mercy Circle,146174,9,0,2020-06-21,2020-06-21,146174
2020-06-19,IL,Cook,BRIDGEVIEW,Midway Neuro and Rehab,145778,118,10,2020-06-21,2020-06-21,145778
2020-06-19,IL,Cook,CHICAGO,Montgomery Place,145748,33,4,2020-06-21,2020-06-21,145748
2020-06-19,IL,Cook,CHICAGO,Mosaic of Lakeshore,145244,130,27,2020-06-21,2020-06-21,145244
2020-06-19,,Cook,,New City Supportive Living,No Match,2,0,2020-06-21,,
2020-06-19,IL,Cook,NILES,Niles Nursing and Rehab Center,145696,188,45,2020-06-21,2020-06-21,145696
2020-06-19,IL,Cook,NORRIDGE,Norridge Gardens,145329,77,40,2020-06-21,2020-06-21,145329
2020-06-19,,Cook,,North Shore Place,No Match,10,0,2020-06-21,,
2020-06-19,,Cook,,Northbrook Inn Memory Care,No Match,18,8,2020-06-21,,
2020-06-19,IL,Cook,CHICAGO,Norwood crossing Skilled Nursing,145974,57,6,2020-06-21,2020-06-21,145974
2020-06-19,IL,Cook,OAK LAWN,Oak Lawn Respiratory and Rehab,145942,2,0,2020-06-21,2020-06-21,145942
2020-06-19,,Cook,,Oak Park Arms,No Match,9,2,2020-06-21,,
2020-06-19,,Cook,,Oak Park Brookdale,No Match,14,1,2020-06-21,,
2020-06-19,IL,Cook,OAK PARK,Oak Park Oasis,145714,28,11,2020-06-21,2020-06-21,145714
2020-06-19,IL,Cook,CRESTWOOD,Palos Heights Nursing and Rehab,145681,46,10,2020-06-21,2020-06-21,145681
2020-06-19,,Cook,,Park Lawn Residential Center,No Match,2,0,2020-06-21,,
2020-06-19,IL,Cook,CHICAGO,Park View Rehab,145765,49,11,2020-06-21,2020-06-21,145765
2020-06-19,IL,Cook,CHICAGO,Parkshore Estates,145938,22,1,2020-06-21,2020-06-21,145938
2020-06-19,,Cook,,Pauls House,No Match,50,5,2020-06-21,,
2020-06-19,,Cook,,Peace Village,No Match,8,0,2020-06-21,,
2020-06-19,IL,Cook,ROLLING MEADOWS,Pearl of Rolling Meadows,145350,4,0,2020-06-21,2020-06-21,145350
2020-06-19,IL,Cook,STICKNEY,Pershing Garden,146078,13,4,2020-06-21,2020-06-21,146078
2020-06-19,IL,Cook,CHICAGO,Peterson Park Health Care,145838,220,35,2020-06-21,2020-06-21,145838
2020-06-19,IL,Cook,HAZEL CREST,Pine Crest Healthcare,145220,4,1,2020-06-21,2020-06-21,145220
2020-06-19,IL,Cook,LA GRANGE PARK,Plymouth Place Senior Living,146128,54,10,2020-06-21,2020-06-21,146128
2020-06-19,IL,Cook,SOUTH HOLLAND,Praire Oasis South Holland,145927,45,14,2020-06-21,2020-06-21,145927
2020-06-19,,Cook,,Prairie Green at Dixie Crossing,No Match,16,5,2020-06-21,,
2020-06-19,,Cook,,Prairie Green at Fays Point,No Match,11,2,2020-06-21,,
2020-06-19,IL,Cook,CHICAGO HEIGHTS,Prairie Manor Rehab and Nursing,145629,28,10,2020-06-21,2020-06-21,145629
2020-06-19,,Cook,,Presence Bethlehem Woods,No Match,2,0,2020-06-21,,
2020-06-19,IL,Cook,GLENVIEW,Presence MaryHaven,145741,13,4,2020-06-21,2020-06-21,145741
2020-06-19,IL,Cook,DES PLAINES,Presence Nazarethville,146180,23,5,2020-06-21,2020-06-21,146180
2020-06-19,IL,Cook,CHICAGO,Presence Resurrection Life Center,145960,10,1,2020-06-21,2020-06-21,145960
2020-06-19,IL,Cook,NILES,Presence St. Benedict,145731,13,2,2020-06-21,2020-06-21,145731
2020-06-19,IL,Cook,NORTHLAKE,Presence Villa Scalabrini Nursing&Rehab Center,145956,38,5,2020-06-21,2020-06-21,145956
2020-06-19,,Cook,,Progressive Housing,No Match,7,3,2020-06-21,,
2020-06-19,,Cook,,RML Specialty Hospital Hinsdale,No Match,16,1,2020-06-21,,
2020-06-19,,Cook,,Resurrection Nursing & rehab Center,No Match,48,8,2020-06-21,,
2020-06-19,,Cook,,Revere Court of South Barrington,No Match,8,2,2020-06-21,,
2020-06-19,IL,Cook,CHICAGO,Selfhelp Home,146009,38,3,2020-06-21,2020-06-21,146009
2020-06-19,IL,Cook,CHICAGO,Sheridan Village,145482,45,15,2020-06-21,2020-06-21,145482
2020-06-19,,Cook,,Skokie Meadows,No Match,6,0,2020-06-21,,
2020-06-19,IL,Cook,CHICAGO,Smith Village,145904,70,14,2020-06-21,2020-06-21,145904
2020-06-19,IL,Cook,HOMEWOOD,South Suburban Rehab Center,146132,43,17,2020-06-21,2020-06-21,146132
2020-06-19,IL,Cook,CHICAGO,Southpoint Nsg and Rehab,145914,52,6,2020-06-21,2020-06-21,145914
2020-06-19,IL,Cook,CHICAGO,Southview Manor,146161,25,2,2020-06-21,2020-06-21,146161
2020-06-19,,Cook,,St Joseph Home For the Elderly,No Match,4,0,2020-06-21,,
2020-06-19,IL,Cook,CHICAGO,St. Joseph Village of Chicago,145637,4,0,2020-06-21,2020-06-21,145637
2020-06-19,,Cook,,St. Mary of Providence in Chicago,No Match,4,0,2020-06-21,,
2020-06-19,,Cook,,Summit of Uptown,No Match,33,15,2020-06-21,,
2020-06-19,,Cook,,Sunrise Palos Park,No Match,3,1,2020-06-21,,
2020-06-19,,Cook,,Sunrise of Flossmore,No Match,11,6,2020-06-21,,
2020-06-19,,Cook,,Sunrise of Lincoln Park,No Match,2,0,2020-06-21,,
2020-06-19,,Cook,,Sunrise of Park Ridge,No Match,45,10,2020-06-21,,
2020-06-19,,Cook,,Sunrise of Schaumburg,No Match,17,4,2020-06-21,,
2020-06-19,,Cook,,Symphony Residences at Lincoln Park,No Match,6,0,2020-06-21,,
2020-06-19,IL,Cook,CHICAGO,Symphony at 87th,145983,165,30,2020-06-21,2020-06-21,145983
2020-06-19,IL,Cook,HILLSIDE,Symphony at Aria,145946,29,6,2020-06-21,2020-06-21,145946
2020-06-19,IL,Cook,CHICAGO,Symphony at Midway,145995,219,22,2020-06-21,2020-06-21,145995
2020-06-19,IL,Cook,CHICAGO,Symphony of Bronzeville,145337,60,15,2020-06-21,2020-06-21,145337
2020-06-19,IL,Cook,CHICAGO,Symphony of Chicago West,145661,46,7,2020-06-21,2020-06-21,145661
2020-06-19,IL,Cook,CRESTWOOD,Symphony of Crestwood,145718,37,5,2020-06-21,2020-06-21,145718
2020-06-19,IL,Cook,EVANSTON,Symphony of Evanston,145803,25,1,2020-06-21,2020-06-21,145803
2020-06-19,IL,Cook,HANOVER PARK,Symphony of Hanover Park,146143,21,2,2020-06-21,2020-06-21,146143
2020-06-19,IL,Cook,CHICAGO,Symphony of Lincoln Park,145510,181,25,2020-06-21,2020-06-21,145510
2020-06-19,IL,Cook,CHICAGO,Symphony of Morgan Park,145764,196,24,2020-06-21,2020-06-21,145764
2020-06-19,IL,Cook,CHICAGO,Symphony of South Shore,145977,191,25,2020-06-21,2020-06-21,145977
2020-06-19,IL,Cook,CHICAGO,The Admiral at the Lake,146165,39,6,2020-06-21,2020-06-21,146165
2020-06-19,,Cook,,The Auberge at Morton Grove,No Match,6,0,2020-06-21,,
2020-06-19,,Cook,,The Carrington Linclonwood,No Match,26,4,2020-06-21,,
2020-06-19,IL,Cook,CHICAGO,The Clare,146141,18,0,2020-06-21,2020-06-21,146141
2020-06-19,IL,Cook,BERWYN,The Grove of Berwyn,145070,55,14,2020-06-21,2020-06-21,145070
2020-06-19,IL,Cook,EVANSTON,The Grove of Evanston,145011,76,15,2020-06-21,2020-06-21,145011
2020-06-19,IL,Cook,LA GRANGE PARK,The Grove of La Grange,145307,5,1,2020-06-21,2020-06-21,145307
2020-06-19,IL,Cook,NORTHBROOK,The Grove of Northbrook,145809,8,0,2020-06-21,2020-06-21,145809
2020-06-19,IL,Cook,SKOKIE,The Grove of Skokie,145860,27,6,2020-06-21,2020-06-21,145860
2020-06-19,,Cook,,The Hartwell,No Match,14,0,2020-06-21,,
2020-06-19,IL,Cook,EVANSTON,The Mather Evanston,146145,7,0,2020-06-21,2020-06-21,146145
2020-06-19,IL,Cook,ARLINGTON HTS,The Mooring of Arlington heights,146007,3,0,2020-06-21,2020-06-21,146007
2020-06-19,,Cook,,The Pointe of Kilpatrick ,No Match,28,3,2020-06-21,,
2020-06-19,,Cook,,The Reserve at Arlington Heights,No Match,4,1,2020-06-21,,
2020-06-19,,Cook,,The Sheridan of Park Ridge,No Match,9,3,2020-06-21,,
2020-06-19,,Cook,,The Vine At Countryside,No Match,31,4,2020-06-21,,
2020-06-19,,Cook,,Thornton Heights Terrace,No Match,3,0,2020-06-21,,
2020-06-19,,Cook,,Three Crown Park ,No Match,45,8,2020-06-21,,
2020-06-19,IL,Cook,LANSING,Tri-States Nursing & rehab Center,145879,16,2,2020-06-21,2020-06-21,145879
2020-06-19,IL,Cook,CHICAGO,Uptown Health Center,145881,123,17,2020-06-21,2020-06-21,145881
2020-06-19,IL,Cook,GLENVIEW,Vi at the Glen,146107,26,4,2020-06-21,2020-06-21,146107
2020-06-19,,Cook,,Victory Center of Bartlett,No Match,3,0,2020-06-21,,
2020-06-19,,Cook,,Victory Centre of Riverwoods,No Match,8,3,2020-06-21,,
2020-06-19,,Cook,,Victory Centre of Sierra Ridge,No Match,12,1,2020-06-21,,
2020-06-19,IL,Cook,PALOS HEIGHTS,Villa at Palos Heights,145779,25,5,2020-06-21,2020-06-21,145779
2020-06-19,IL,Cook,SOUTH HOLLAND,Villa at South Holland,145671,30,7,2020-06-21,2020-06-21,145671
2020-06-19,IL,Cook,CHICAGO,Villa at Windsor Park,145970,163,45,2020-06-21,2020-06-21,145970
2020-06-19,IL,Cook,CHICAGO,Warren Barr Gold Coast,145336,32,3,2020-06-21,2020-06-21,145336
2020-06-19,IL,Cook,CHICAGO,Warren Barr Lincoln Park,145875,55,11,2020-06-21,2020-06-21,145875
2020-06-19,IL,Cook,CHICAGO,Warren Barr South Loop,145632,38,3,2020-06-21,2020-06-21,145632
2020-06-19,IL,Cook,CHICAGO,Waterfront Terrace,145939,66,13,2020-06-21,2020-06-21,145939
2020-06-19,,Cook,,Waverly Inn Memory Care Community,No Match,14,7,2020-06-21,,
2020-06-19,,Cook,,Weinberg Community for Senior Living,No Match,21,2,2020-06-21,,
2020-06-19,IL,Cook,CHICAGO,Wesley Place,145591,6,0,2020-06-21,2020-06-21,145591
2020-06-19,IL,Cook,WESTCHESTER,Westchester Health and Rehabilitation Center,145660,44,12,2020-06-21,2020-06-21,145660
2020-06-19,IL,Cook,EVANSTON,Westminster Place,145026,16,0,2020-06-21,2020-06-21,145026
2020-06-19,IL,Cook,CHICAGO,Westwood Manor,146149,64,1,2020-06-21,2020-06-21,146149
2020-06-19,IL,Cook,COUNTRY CLUB HILLS,Windsor Estates,145967,61,19,2020-06-21,2020-06-21,145967
2020-06-19,,Cook,,Winston Manor,140E170,40,7,2020-06-21,,
2020-06-19,IL,Cook,CHICAGO,Woodbridge Nursing Pavilion,145792,224,37,2020-06-21,2020-06-21,145792
2020-06-19,IL,DeKalb,DEKALB,Bethany Rehabilitation and Health Care Center,145958,2,0,2020-06-21,2020-06-21,145958
2020-06-19,IL,DeKalb,DEKALB,DeKalb County Rehab and Nursing,145547,3,0,2020-06-21,2020-06-21,145547
2020-06-19,IL,DeKalb,DEKALB,Pine Acres,145261,77,12,2020-06-21,2020-06-21,145261
2020-06-19,IL,DuPage,ROSELLE,Abbington Rehab & Nursing Center,146065,69,6,2020-06-21,2020-06-21,146065
2020-06-19,IL,DuPage,NAPERVILLE,Alden Estates of Naperville,145582,101,21,2020-06-21,2020-06-21,145582
2020-06-19,,DuPage,,Alden Trails,No Match,5,0,2020-06-21,,
2020-06-19,IL,DuPage,BLOOMINGDALE,Alden Valley Ridge,145379,44,17,2020-06-21,2020-06-21,145379
2020-06-19,,DuPage,,Alden Village Bloomingdale,No Match,20,1,2020-06-21,,
2020-06-19,,DuPage,,Alden of Old Town East,No Match,3,0,2020-06-21,,
2020-06-19,IL,DuPage,WEST CHICAGO,Aperion Care West Chicago,145830,43,7,2020-06-21,2020-06-21,145830
2020-06-19,IL,DuPage,NAPERVILLE,Arista Healthcare Naperville,145358,12,1,2020-06-21,2020-06-21,145358
2020-06-19,,DuPage,,Artis Senior Living Elmhurst,No Match,42,19,2020-06-21,,
2020-06-19,,DuPage,,Artis Senior Living of Bartlett,No Match,28,12,2020-06-21,,
2020-06-19,,DuPage,,Aspired Living of Westmont,No Match,13,4,2020-06-21,,
2020-06-19,IL,DuPage,LOMBARD,Beacon Hill Lombard,145522,48,5,2020-06-21,2020-06-21,145522
2020-06-19,,DuPage,,Belmont Village Senior Living Carol Stream,No Match,29,2,2020-06-21,,
2020-06-19,IL,DuPage,WESTMONT,Bria of Westmont,145405,133,23,2020-06-21,2020-06-21,145405
2020-06-19,,DuPage,,Bridgeway Senior Living,No Match,49,4,2020-06-21,,
2020-06-19,IL,DuPage,BURR RIDGE,Brookdale Burr Ridge,146094,17,4,2020-06-21,2020-06-21,146094
2020-06-19,,DuPage,,Brookdale Glen Ellyn,No Match,8,1,2020-06-21,,
2020-06-19,IL,DuPage,LISLE,Brookdale Lisle,146061,42,6,2020-06-21,2020-06-21,146061
2020-06-19,IL,DuPage,WESTMONT,Burgess Square Healthcare & Rehab Center,145219,36,3,2020-06-21,2020-06-21,145219
2020-06-19,IL,DuPage,WILLOWBROOK,Chateau Center Nursing & Rehabilitation,145614,58,13,2020-06-21,2020-06-21,145614
2020-06-19,,DuPage,,Clarendale of Addison,No Match,6,0,2020-06-21,,
2020-06-19,IL,DuPage,WHEATON,DuPage Care Center,145050,20,2,2020-06-21,2020-06-21,145050
2020-06-19,IL,DuPage,ITASCA,Forestview Rehabilitation & Nursing Center,145752,116,14,2020-06-21,2020-06-21,145752
2020-06-19,,DuPage,,Harbor Chase of Naperville,No Match,6,0,2020-06-21,,
2020-06-19,,DuPage,,Harvester Place Memory Care,No Match,38,13,2020-06-21,,
2020-06-19,,DuPage,,Lacey Creek Supportive Living,No Match,2,0,2020-06-21,,
2020-06-19,,DuPage,,Lakeview Memory Care Community,No Match,22,1,2020-06-21,,
2020-06-19,,DuPage,,Lexington Square Lombard,No Match,3,0,2020-06-21,,
2020-06-19,IL,DuPage,BLOOMINGDALE,Lexington of Bloomingdale,145638,70,15,2020-06-21,2020-06-21,145638
2020-06-19,IL,DuPage,ELMHURST,Lexington of Elmhurst,145711,17,11,2020-06-21,2020-06-21,145711
2020-06-19,IL,DuPage,LOMBARD,Lexington of Lombard,145511,41,9,2020-06-21,2020-06-21,145511
2020-06-19,IL,DuPage,HINSDALE,Manorcare Hinsdale,145246,168,31,2020-06-21,2020-06-21,145246
2020-06-19,IL,DuPage,NAPERVILLE,Meadowbrook Manor Naperville,145874,37,3,2020-06-21,2020-06-21,145874
2020-06-19,,DuPage,,Naperville Manor Health & Rehab Center,No Match,12,1,2020-06-21,,
2020-06-19,IL,DuPage,DOWNERS GROVE,Oak Trace,145804,9,2,2020-06-21,2020-06-21,145804
2020-06-19,,DuPage,,Oak Trace Skilled Nursing,No Match,2,0,2020-06-21,,
2020-06-19,IL,DuPage,OAK BROOK,Oakbrook Care,145458,100,21,2020-06-21,2020-06-21,145458
2020-06-19,,DuPage,,Park Place Health and Wellness Center ,No Match,2,0,2020-06-21,,
2020-06-19,,DuPage,,Park Place of Elmhurst Assisted Living/Memory Care,No Match,2,0,2020-06-21,,
2020-06-19,IL,DuPage,DOWNERS GROVE,Providence Healthcare & Rehabilitation Center,145657,76,13,2020-06-21,2020-06-21,145657
2020-06-19,,DuPage,,Ray Graham Iona Glos,No Match,25,2,2020-06-21,,
2020-06-19,IL,DuPage,NAPERVILLE,St. Patricks Residence Nursing & Rehabilitation,145878,5,0,2020-06-21,2020-06-21,145878
2020-06-19,,DuPage,,Sunrise of Bloomingdale Assisted Living,No Match,6,1,2020-06-21,,
2020-06-19,,DuPage,,Sunrise of Willowbrook Assisted Living,No Match,10,1,2020-06-21,,
2020-06-19,IL,DuPage,NAPERVILLE,Tabor Hills Healthcare,145840,33,3,2020-06-21,2020-06-21,145840
2020-06-19,,DuPage,,Tabor Hills Supportive Living,No Match,2,0,2020-06-21,,
2020-06-19,,DuPage,,Terra Vista of Oakbrook Terrace,No Match,23,2,2020-06-21,,
2020-06-19,,DuPage,,The Auberge at Naperville,No Match,3,0,2020-06-21,,
2020-06-19,,DuPage,,The Birches Assisted Living Clarendon Hills,No Match,10,0,2020-06-21,,
2020-06-19,IL,DuPage,ELMHURST,The Grove of Elmhurst,145339,33,3,2020-06-21,2020-06-21,145339
2020-06-19,,DuPage,,The Radcliff Wood Dale,No Match,14,1,2020-06-21,,
2020-06-19,IL,DuPage,WEST CHICAGO,West Chicago Terrace,14E392,10,2,2020-06-21,2020-06-21,14E392
2020-06-19,IL,DuPage,BLOOMINGDALE,West Suburban Nursing & Rehabilitation Center,145333,101,8,2020-06-21,2020-06-21,145333
2020-06-19,,DuPage,,Westbridge Assisted Living Wheaton,No Match,9,4,2020-06-21,,
2020-06-19,IL,DuPage,WESTMONT,Westmont Manor Health and Rehab Center,145338,46,14,2020-06-21,2020-06-21,145338
2020-06-19,IL,DuPage,WHEATON,Wheaton Village,145715,52,7,2020-06-21,2020-06-21,145715
2020-06-19,,DuPage,,Windsor Park Manor,No Match,99,21,2020-06-21,,
2020-06-19,IL,DuPage,WINFIELD,Winfield Woods Healthcare Center,146168,2,0,2020-06-21,2020-06-21,146168
2020-06-19,IL,DuPage,WHEATON,Wynscape Health and Rehabilitation,145213,2,0,2020-06-21,2020-06-21,145213
2020-06-19,,Ford,,Accolade Healthcare,No Match,5,0,2020-06-21,,
2020-06-19,IL,Ford,PAXTON,Accolade Healthcare of Paxton Senior Living,145449,2,0,2020-06-21,2020-06-21,145449
2020-06-19,,Grundy,,Parkpointe ,No Match,20,1,2020-06-21,,
2020-06-19,IL,Iroquois,CLIFTON,Ascension Presence Merkle Knipprath,146085,49,4,2020-06-21,2020-06-21,146085
2020-06-19,IL,Iroquois,DANFORTH,Prairieview Lutheran Homes,145953,3,0,2020-06-21,2020-06-21,145953
2020-06-19,IL,Jackson,CARBONDALE,Integrity Healthcare of Carbondale,145757,22,3,2020-06-21,2020-06-21,145757
2020-06-19,IL,Jackson,CARBONDALE,Manor Court of Carbondale,146171,32,10,2020-06-21,2020-06-21,146171
2020-06-19,IL,Jasper,NEWTON,Newton Care Center,145807,49,8,2020-06-21,2020-06-21,145807
2020-06-19,,Jefferson,,GreenTree at Mt. Vernon,No Match,73,16,2020-06-21,,
2020-06-19,IL,Jo Daviess,GALENA,Galena Stauss Nursing Home,146140,2,0,2020-06-21,2020-06-21,146140
2020-06-19,IL,Kane,AURORA,Alden Courts of Waterford,146182,9,0,2020-06-21,2020-06-21,146182
2020-06-19,,Kane,,Alden Estates Courts of Huntley ,No Match,2,0,2020-06-21,,
2020-06-19,IL,Kane,AURORA,Alden of Waterford,146182,37,9,2020-06-21,2020-06-21,146182
2020-06-19,IL,Kane,ELGIN,Aperion Care Elgin,145740,4,0,2020-06-21,2020-06-21,145740
2020-06-19,,Kane,,Arden Courts of Geneva,No Match,7,2,2020-06-21,,
2020-06-19,IL,Kane,NORTH AURORA,Asbury Gardens,146170,75,18,2020-06-21,2020-06-21,146170
2020-06-19,IL,Kane,ELGIN,Avondale Estates of Elgin,146181,46,1,2020-06-21,2020-06-21,146181
2020-06-19,,Kane,,Batavia Rehabilitation Center,140E96,9,2,2020-06-21,,
2020-06-19,,Kane,,Bickford of Aurora,No Match,29,7,2020-06-21,,
2020-06-19,IL,Kane,GENEVA,Bria of Geneva,146067,124,29,2020-06-21,2020-06-21,146067
2020-06-19,,Kane,,Bright Oaks of Aurora,No Match,14,2,2020-06-21,,
2020-06-19,,Kane,,Brighton Garden of St Charles,No Match,3,1,2020-06-21,,
2020-06-19,IL,Kane,ELGIN,Citadel of Elgin,145004,27,2,2020-06-21,2020-06-21,145004
2020-06-19,,Kane,,Dunham Rehabilitation Center,No Match,3,0,2020-06-21,,
2020-06-19,IL,Kane,AURORA,Elmwood Terrace,145663,35,5,2020-06-21,2020-06-21,145663
2020-06-19,IL,Kane,ELGIN,Fox River Rehab and Healthcare,145821,45,13,2020-06-21,2020-06-21,145821
2020-06-19,,Kane,,Fox knoll,No Match,14,2,2020-06-21,,
2020-06-19,IL,Kane,GENEVA,GreenFields of Geneva,146166,3,0,2020-06-21,2020-06-21,146166
2020-06-19,,Kane,,Grove of St. Charles,No Match,10,2,2020-06-21,,
2020-06-19,,Kane,,Heritage Health Therapy and Senior Care,No Match,39,2,2020-06-21,,
2020-06-19,IL,Kane,ELGIN,Highland Oaks,14A383,6,0,2020-06-21,2020-06-21,14A383
2020-06-19,IL,Kane,AURORA,Jennings Terrace,14A539,3,0,2020-06-21,2020-06-21,14A539
2020-06-19,,Kane,,Michealsen Health Center ,No Match,2,0,2020-06-21,,
2020-06-19,,Kane,,Northern Illinois Academy,No Match,13,0,2020-06-21,,
2020-06-19,,Kane,,River Glen,No Match,6,0,2020-06-21,,
2020-06-19,,Kane,,Riverview Rehab Center,No Match,8,0,2020-06-21,,
2020-06-19,,Kane,,Sunnymere,No Match,12,0,2020-06-21,,
2020-06-19,IL,Kane,AURORA,Symphony of Orchard Valley,145473,115,24,2020-06-21,2020-06-21,145473
2020-06-19,IL,Kane,AURORA,The Grove of Fox Valley,145006,6,0,2020-06-21,2020-06-21,145006
2020-06-19,,Kane,,The Sheridan at Tyler Creek,No Match,5,0,2020-06-21,,
2020-06-19,IL,Kane,SOUTH ELGIN,Tower Hill Healthcare Center,145795,169,22,2020-06-21,2020-06-21,145795
2020-06-19,,Kane,,White Oaks Spring Street,No Match,8,1,2020-06-21,,
2020-06-19,,Kane,,White Oaks at South Elgin,No Match,5,1,2020-06-21,,
2020-06-19,IL,Kankakee,BRADLEY,Aperion Care Bradley,146112,2,0,2020-06-21,2020-06-21,146112
2020-06-19,,Kankakee,,Bickford Senior Center of Bourbonnais,No Match,6,1,2020-06-21,,
2020-06-19,,Kankakee,,Community Alternative of Illinios,No Match,4,0,2020-06-21,,
2020-06-19,,Kankakee,,Harvest View Senior Living,No Match,4,0,2020-06-21,,
2020-06-19,,Kankakee,,Heritage Village,No Match,2,0,2020-06-21,,
