reporting_date,County,FacilityName,confirmed_cases,deaths,status,CFR,outbreaks,county-facName,CMS_ProvNum,ReportDate
2020-07-03,Cook,Montgomery Place,33,4,Open,0.12121212121212122,1,COOK-MONTGOMERY PLACE,145748,
2020-07-03,Cook,Mosaic of Lakeshore,132,26,Open,0.19696969696969696,1,COOK-MOSAIC OF LAKESHORE,145244,
2020-07-03,Cook,New City Supportive Living,2,0,Open,0.0,1,COOK-NEW CITY SUPPORTIVE LIVING,No Match,
2020-07-03,Cook,Niles Nursing and Rehab Center,195,45,Open,0.23076923076923078,1,COOK-NILES NURSING AND REHAB CENTER,145696,
2020-07-03,Cook,Norridge Gardens,154,43,Open,0.2792207792207792,1,COOK-NORRIDGE GARDENS,145329,
2020-07-03,Cook,Northbrook Inn Memory Care,18,9,Open,0.5,1,COOK-NORTHBROOK INN MEMORY CARE,No Match,
2020-07-03,Cook,North Shore Place,10,0,Open,0.0,1,COOK-NORTH SHORE PLACE,No Match,
2020-07-03,Cook,Norwood crossing Skilled Nursing,69,13,Open,0.18840579710144928,1,COOK-NORWOOD CROSSING SKILLED NURSING,145974,
2020-07-03,Cook,Oak Lawn Respiratory and Rehab,3,1,Open,0.3333333333333333,1,COOK-OAK LAWN RESPIRATORY AND REHAB,145942,
2020-07-03,Cook,Oak Park Arms,9,2,Closed,0.2222222222222222,1,COOK-OAK PARK ARMS,No Match,
2020-07-03,Cook,Oak Park Brookdale,14,1,Open,0.07142857142857142,1,COOK-OAK PARK BROOKDALE,No Match,
2020-07-03,Cook,Oak Park Oasis,29,11,Open,0.3793103448275862,1,COOK-OAK PARK OASIS,145714,
2020-07-03,Cook,Palos Heights Nursing and Rehab,46,10,Open,0.21739130434782608,1,COOK-PALOS HEIGHTS NURSING AND REHAB,145681,
2020-07-03,Cook,Park Lawn Residential Center,2,0,Open,0.0,1,COOK-PARK LAWN RESIDENTIAL CENTER,No Match,
2020-07-03,Cook,Parkshore Estates,22,1,Open,0.045454545454545456,1,COOK-PARKSHORE ESTATES,145938,
2020-07-03,Cook,Park View Rehab,49,11,Open,0.22448979591836735,1,COOK-PARK VIEW REHAB,145765,
2020-07-03,Cook,Pauls House,50,6,Open,0.12,1,COOK-PAULS HOUSE,No Match,
2020-07-03,Cook,Peace Village,8,0,Open,0.0,1,COOK-PEACE VILLAGE,No Match,
2020-07-03,Cook,Pearl of Rolling Meadows,4,0,Open,0.0,1,COOK-PEARL OF ROLLING MEADOWS,145350,
2020-07-03,Cook,Pershing Garden,13,4,Closed,0.3076923076923077,1,COOK-PERSHING GARDEN,146078,
2020-07-03,Cook,Peterson Park Health Care,220,35,Open,0.1590909090909091,1,COOK-PETERSON PARK HEALTH CARE,145838,
2020-07-03,Cook,Pine Crest Healthcare,4,1,Open,0.25,1,COOK-PINE CREST HEALTHCARE,145220,
2020-07-03,Cook,Plymouth Place Senior Living,54,11,Open,0.2037037037037037,1,COOK-PLYMOUTH PLACE SENIOR LIVING,146128,
2020-07-03,Cook,Praire Oasis South Holland,47,14,Open,0.2978723404255319,1,COOK-PRAIRE OASIS SOUTH HOLLAND,145927,
2020-07-03,Cook,Prairie Green at Dixie Crossing,16,5,Open,0.3125,1,COOK-PRAIRIE GREEN AT DIXIE CROSSING,No Match,
2020-07-03,Cook,Prairie Green at Fays Point,11,2,Open,0.18181818181818182,1,COOK-PRAIRIE GREEN AT FAYS POINT,No Match,
2020-07-03,Cook,Prairie Manor Rehab and Nursing,28,11,Open,0.39285714285714285,1,COOK-PRAIRIE MANOR REHAB AND NURSING,145629,
2020-07-03,Cook,Presence Bethlehem Woods,2,0,Open,0.0,1,COOK-PRESENCE BETHLEHEM WOODS,No Match,
2020-07-03,Cook,Presence MaryHaven,13,4,Closed,0.3076923076923077,1,COOK-PRESENCE MARYHAVEN,145741,
2020-07-03,Cook,Presence Nazarethville,25,6,Open,0.24,1,COOK-PRESENCE NAZARETHVILLE,146180,
2020-07-03,Cook,Presence Resurrection Life Center,10,1,Open,0.1,1,COOK-PRESENCE RESURRECTION LIFE CENTER,145960,
2020-07-03,Cook,Presence St. Benedict,15,2,Open,0.13333333333333333,1,COOK-PRESENCE ST. BENEDICT,145731,
2020-07-03,Cook,Presence Villa Scalabrini Nursing&Rehab Center,39,5,Open,0.1282051282051282,1,COOK-PRESENCE VILLA SCALABRINI NURSING&REHAB CENTER,145956,
2020-07-03,Cook,Progressive Housing,7,3,Open,0.42857142857142855,1,COOK-PROGRESSIVE HOUSING,No Match,
2020-07-03,Cook,Resurrection Nursing & rehab Center,49,8,Open,0.16326530612244897,1,COOK-RESURRECTION NURSING & REHAB CENTER,No Match,
2020-07-03,Cook,Revere Court of South Barrington,8,2,Open,0.25,1,COOK-REVERE COURT OF SOUTH BARRINGTON,No Match,
2020-07-03,Cook,RML Specialty Hospital Hinsdale,16,1,Open,0.0625,1,COOK-RML SPECIALTY HOSPITAL HINSDALE,No Match,
2020-07-03,Cook,Selfhelp Home,37,4,Open,0.10810810810810811,1,COOK-SELFHELP HOME,146009,
2020-07-03,Cook,Sheridan Village,45,15,Open,0.3333333333333333,1,COOK-SHERIDAN VILLAGE,145482,
2020-07-03,Cook,Skokie Meadows,9,0,Open,0.0,1,COOK-SKOKIE MEADOWS,No Match,
2020-07-03,Cook,Smith Village,70,14,Open,0.2,1,COOK-SMITH VILLAGE,145904,
2020-07-03,Cook,Southpoint Nsg and Rehab,72,8,Open,0.1111111111111111,1,COOK-SOUTHPOINT NSG AND REHAB,145914,
2020-07-03,Cook,South Suburban Rehab Center,81,16,Open,0.19753086419753085,1,COOK-SOUTH SUBURBAN REHAB CENTER,146132,
2020-07-03,Cook,Southview Manor,25,2,Open,0.08,1,COOK-SOUTHVIEW MANOR,146161,
2020-07-03,Cook,St Joseph Home For the Elderly,8,0,Open,0.0,1,COOK-ST JOSEPH HOME FOR THE ELDERLY,No Match,
2020-07-03,Cook,St. Joseph Village of Chicago,6,0,Open,0.0,1,COOK-ST. JOSEPH VILLAGE OF CHICAGO,145637,
2020-07-03,Cook,St. Mary of Providence in Chicago,4,0,Open,0.0,1,COOK-ST. MARY OF PROVIDENCE IN CHICAGO,No Match,
2020-07-03,Cook,Summit of Uptown,55,14,Open,0.2545454545454545,1,COOK-SUMMIT OF UPTOWN,No Match,
2020-07-03,Cook,Sunrise of Flossmore,12,6,Open,0.5,1,COOK-SUNRISE OF FLOSSMORE,No Match,
2020-07-03,Cook,Sunrise of Lincoln Park,2,0,Open,0.0,1,COOK-SUNRISE OF LINCOLN PARK,No Match,
2020-07-03,Cook,Sunrise of Park Ridge,47,10,Open,0.2127659574468085,1,COOK-SUNRISE OF PARK RIDGE,No Match,
2020-07-03,Cook,Sunrise of Schaumburg,28,3,Open,0.10714285714285714,1,COOK-SUNRISE OF SCHAUMBURG,No Match,
2020-07-03,Cook,Sunrise Palos Park,3,1,Open,0.3333333333333333,1,COOK-SUNRISE PALOS PARK,No Match,
2020-07-03,Cook,Symphony at 87th,167,34,Open,0.20359281437125748,1,COOK-SYMPHONY AT 87TH,145983,
2020-07-03,Cook,Symphony at Aria,31,6,Open,0.1935483870967742,1,COOK-SYMPHONY AT ARIA,145946,
2020-07-03,Cook,Symphony at Midway,221,23,Open,0.10407239819004525,1,COOK-SYMPHONY AT MIDWAY,145995,
2020-07-03,Cook,Symphony of Bronzeville,59,15,Open,0.2542372881355932,1,COOK-SYMPHONY OF BRONZEVILLE,145337,
2020-07-03,Cook,Symphony of Chicago West,51,7,Open,0.13725490196078433,1,COOK-SYMPHONY OF CHICAGO WEST,145661,
2020-07-03,Cook,Symphony of Crestwood,37,5,Open,0.13513513513513514,1,COOK-SYMPHONY OF CRESTWOOD,145718,
2020-07-03,Cook,Symphony of Evanston,25,1,Open,0.04,1,COOK-SYMPHONY OF EVANSTON,145803,
2020-07-03,Cook,Symphony of Hanover Park,22,2,Open,0.09090909090909091,1,COOK-SYMPHONY OF HANOVER PARK,146143,
2020-07-03,Cook,Symphony of Lincoln Park,181,28,Open,0.15469613259668508,1,COOK-SYMPHONY OF LINCOLN PARK,145510,
2020-07-03,Cook,Symphony of Morgan Park,199,24,Open,0.12060301507537688,1,COOK-SYMPHONY OF MORGAN PARK,145764,
2020-07-03,Cook,Symphony of South Shore,192,26,Open,0.13541666666666666,1,COOK-SYMPHONY OF SOUTH SHORE,145977,
2020-07-03,Cook,Symphony Residences at Lincoln Park,6,0,Open,0.0,1,COOK-SYMPHONY RESIDENCES AT LINCOLN PARK,No Match,
2020-07-03,Cook,The Admiral at the Lake,41,7,Open,0.17073170731707318,1,COOK-THE ADMIRAL AT THE LAKE,146165,
2020-07-03,Cook,The Auberge at Morton Grove,6,0,Open,0.0,1,COOK-THE AUBERGE AT MORTON GROVE,No Match,
2020-07-03,Cook,The Carrington Linclonwood,26,4,Open,0.15384615384615385,1,COOK-THE CARRINGTON LINCLONWOOD,No Match,
2020-07-03,Cook,The Clare,18,0,Open,0.0,1,COOK-THE CLARE,146141,
2020-07-03,Cook,The Grove of Berwyn,57,14,Open,0.24561403508771928,1,COOK-THE GROVE OF BERWYN,145070,
2020-07-03,Cook,The Grove of Evanston,78,17,Open,0.21794871794871795,1,COOK-THE GROVE OF EVANSTON,145011,
2020-07-03,Cook,The Grove of La Grange,6,1,Open,0.16666666666666666,1,COOK-THE GROVE OF LA GRANGE,145307,
2020-07-03,Cook,The Grove of Northbrook,10,0,Open,0.0,1,COOK-THE GROVE OF NORTHBROOK,145809,
2020-07-03,Cook,The Grove of Skokie,27,6,Open,0.2222222222222222,1,COOK-THE GROVE OF SKOKIE,145860,
2020-07-03,Cook,The Hartwell,14,0,Open,0.0,1,COOK-THE HARTWELL,No Match,
2020-07-03,Cook,The Mather Evanston,7,0,Open,0.0,1,COOK-THE MATHER EVANSTON,146145,
2020-07-03,Cook,The Mooring of Arlington heights,3,0,Open,0.0,1,COOK-THE MOORING OF ARLINGTON HEIGHTS,146007,
2020-07-03,Cook,The Pointe of Kilpatrick ,32,6,Open,0.1875,1,COOK-THE POINTE OF KILPATRICK ,No Match,
2020-07-03,Cook,The Reserve at Arlington Heights,5,1,Open,0.2,1,COOK-THE RESERVE AT ARLINGTON HEIGHTS,No Match,
2020-07-03,Cook,The Sheridan of Park Ridge,9,3,Open,0.3333333333333333,1,COOK-THE SHERIDAN OF PARK RIDGE,No Match,
2020-07-03,Cook,The Vine At Countryside,31,4,Open,0.12903225806451613,1,COOK-THE VINE AT COUNTRYSIDE,No Match,
2020-07-03,Cook,Thornton Heights Terrace,2,0,Open,0.0,1,COOK-THORNTON HEIGHTS TERRACE,No Match,
2020-07-03,Cook,Three Crown Park ,45,8,Open,0.17777777777777778,1,COOK-THREE CROWN PARK ,No Match,
2020-07-03,Cook,Tri-States Nursing & rehab Center,17,2,Open,0.11764705882352941,1,COOK-TRI-STATES NURSING & REHAB CENTER,145879,
2020-07-03,Cook,Uptown Health Center,125,17,Open,0.136,1,COOK-UPTOWN HEALTH CENTER,145881,
2020-07-03,Cook,Vi at the Glen,26,4,Open,0.15384615384615385,1,COOK-VI AT THE GLEN,146107,
2020-07-03,Cook,Victory Center of Bartlett,3,0,Open,0.0,1,COOK-VICTORY CENTER OF BARTLETT,No Match,
2020-07-03,Cook,Victory Centre of Riverwoods,9,4,Open,0.4444444444444444,1,COOK-VICTORY CENTRE OF RIVERWOODS,No Match,
2020-07-03,Cook,Victory Centre of Sierra Ridge,12,1,Open,0.08333333333333333,1,COOK-VICTORY CENTRE OF SIERRA RIDGE,No Match,
2020-07-03,Cook,Villa at Palos Heights,25,5,Open,0.2,1,COOK-VILLA AT PALOS HEIGHTS,145779,
2020-07-03,Cook,Villa at South Holland,34,7,Open,0.20588235294117646,1,COOK-VILLA AT SOUTH HOLLAND,145671,
2020-07-03,Cook,Villa at Windsor Park,165,45,Open,0.2727272727272727,1,COOK-VILLA AT WINDSOR PARK,145970,
2020-07-03,Cook,Warren Barr Gold Coast,33,3,Open,0.09090909090909091,1,COOK-WARREN BARR GOLD COAST,145336,
2020-07-03,Cook,Warren Barr Lincoln Park,59,11,Open,0.1864406779661017,1,COOK-WARREN BARR LINCOLN PARK,145875,
2020-07-03,Cook,Warren Barr South Loop,43,3,Open,0.06976744186046512,1,COOK-WARREN BARR SOUTH LOOP,145632,
2020-07-03,Cook,Waterfront Terrace,68,13,Open,0.19117647058823528,1,COOK-WATERFRONT TERRACE,145939,
2020-07-03,Cook,Waverly Inn Memory Care Community,16,8,Open,0.5,1,COOK-WAVERLY INN MEMORY CARE COMMUNITY,No Match,
2020-07-03,Cook,Weinberg Community for Senior Living,24,2,Open,0.08333333333333333,1,COOK-WEINBERG COMMUNITY FOR SENIOR LIVING,No Match,
2020-07-03,Cook,Wesley Place,6,0,Open,0.0,1,COOK-WESLEY PLACE,145591,
2020-07-03,Cook,Westchester Health and Rehabilitation Center,46,12,Open,0.2608695652173913,1,COOK-WESTCHESTER HEALTH AND REHABILITATION CENTER,145660,
2020-07-03,Cook,Westminster Place,16,0,Open,0.0,1,COOK-WESTMINSTER PLACE,145026,
2020-07-03,Cook,Westwood Manor,65,3,Open,0.046153846153846156,1,COOK-WESTWOOD MANOR,146149,
2020-07-03,Cook,Windsor Estates,71,21,Open,0.29577464788732394,1,COOK-WINDSOR ESTATES,145967,
2020-07-03,Cook,Winston Manor,49,8,Open,0.16326530612244897,1,COOK-WINSTON MANOR,140E170,
2020-07-03,Cook,Woodbridge Nursing Pavilion,228,37,Open,0.16228070175438597,1,COOK-WOODBRIDGE NURSING PAVILION,145792,
2020-07-03,DeKalb,Bethany Rehabilitation and Health Care Center,2,0,Open,0.0,1,DEKALB-BETHANY REHABILITATION AND HEALTH CARE CENTER,145958,
2020-07-03,DeKalb,DeKalb County Rehab and Nursing,3,0,Open,0.0,1,DEKALB-DEKALB COUNTY REHAB AND NURSING,145547,
2020-07-03,DeKalb,Pine Acres,80,12,Open,0.15,1,DEKALB-PINE ACRES,145261,
2020-07-03,DeKalb,Willow Crest Nursing Pavilion,9,0,Open,0.0,1,DEKALB-WILLOW CREST NURSING PAVILION,145712,
2020-07-03,DuPage,Abbington Rehab & Nursing Center,72,6,Open,0.08333333333333333,1,DUPAGE-ABBINGTON REHAB & NURSING CENTER,146065,
2020-07-03,DuPage,Alden Estates of Naperville,102,21,Open,0.20588235294117646,1,DUPAGE-ALDEN ESTATES OF NAPERVILLE,145582,
2020-07-03,DuPage,Alden of Old Town East,3,0,Open,0.0,1,DUPAGE-ALDEN OF OLD TOWN EAST,No Match,
2020-07-03,DuPage,Alden Trails,5,0,Open,0.0,1,DUPAGE-ALDEN TRAILS,No Match,
2020-07-03,DuPage,Alden Valley Ridge,44,19,Open,0.4318181818181818,1,DUPAGE-ALDEN VALLEY RIDGE,145379,
2020-07-03,DuPage,Alden Village Bloomingdale,20,1,Open,0.05,1,DUPAGE-ALDEN VILLAGE BLOOMINGDALE,No Match,
2020-07-03,DuPage,Aperion Care West Chicago,43,7,Open,0.16279069767441862,1,DUPAGE-APERION CARE WEST CHICAGO,145830,
2020-07-03,DuPage,Arista Healthcare Naperville,13,1,Open,0.07692307692307693,1,DUPAGE-ARISTA HEALTHCARE NAPERVILLE,145358,
2020-07-03,DuPage,Artis Senior Living Elmhurst,42,19,Open,0.4523809523809524,1,DUPAGE-ARTIS SENIOR LIVING ELMHURST,No Match,
2020-07-03,DuPage,Artis Senior Living of Bartlett,29,12,Open,0.41379310344827586,1,DUPAGE-ARTIS SENIOR LIVING OF BARTLETT,No Match,
2020-07-03,DuPage,Aspired Living of Westmont,13,4,Open,0.3076923076923077,1,DUPAGE-ASPIRED LIVING OF WESTMONT,No Match,
2020-07-03,DuPage,Beacon Hill Lombard,48,6,Open,0.125,1,DUPAGE-BEACON HILL LOMBARD,145522,
2020-07-03,DuPage,Belmont Village Senior Living Carol Stream,29,3,Open,0.10344827586206896,1,DUPAGE-BELMONT VILLAGE SENIOR LIVING CAROL STREAM,No Match,
2020-07-03,DuPage,Bria of Westmont,133,25,Open,0.18796992481203006,1,DUPAGE-BRIA OF WESTMONT,145405,
2020-07-03,DuPage,Bridgeway Senior Living,54,4,Open,0.07407407407407407,1,DUPAGE-BRIDGEWAY SENIOR LIVING,No Match,
2020-07-03,DuPage,Brookdale Burr Ridge,19,4,Open,0.21052631578947367,1,DUPAGE-BROOKDALE BURR RIDGE,146094,
2020-07-03,DuPage,Brookdale Glen Ellyn,8,1,Open,0.125,1,DUPAGE-BROOKDALE GLEN ELLYN,No Match,
2020-07-03,DuPage,Brookdale Lisle,45,7,Open,0.15555555555555556,1,DUPAGE-BROOKDALE LISLE,146061,
2020-07-03,DuPage,Burgess Square Healthcare & Rehab Center,36,3,Open,0.08333333333333333,1,DUPAGE-BURGESS SQUARE HEALTHCARE & REHAB CENTER,145219,
2020-07-03,DuPage,Chateau Center Nursing & Rehabilitation,58,13,Open,0.22413793103448276,1,DUPAGE-CHATEAU CENTER NURSING & REHABILITATION,145614,
2020-07-03,DuPage,Clarendale of Addison,6,0,Open,0.0,1,DUPAGE-CLARENDALE OF ADDISON,No Match,
2020-07-03,DuPage,DuPage Care Center,27,2,Open,0.07407407407407407,1,DUPAGE-DUPAGE CARE CENTER,145050,
2020-07-03,DuPage,Forestview Rehabilitation & Nursing Center,116,15,Open,0.12931034482758622,1,DUPAGE-FORESTVIEW REHABILITATION & NURSING CENTER,145752,
2020-07-03,DuPage,Harbor Chase of Naperville,6,0,Open,0.0,1,DUPAGE-HARBOR CHASE OF NAPERVILLE,No Match,
2020-07-03,DuPage,Harvester Place Memory Care,38,13,Open,0.34210526315789475,1,DUPAGE-HARVESTER PLACE MEMORY CARE,No Match,
2020-07-03,DuPage,Lacey Creek Supportive Living,2,0,Closed,0.0,1,DUPAGE-LACEY CREEK SUPPORTIVE LIVING,No Match,
2020-07-03,DuPage,Lakeview Memory Care Community,23,3,Open,0.13043478260869565,1,DUPAGE-LAKEVIEW MEMORY CARE COMMUNITY,No Match,
2020-07-03,DuPage,Lexington of Bloomingdale,72,18,Open,0.25,1,DUPAGE-LEXINGTON OF BLOOMINGDALE,145638,
2020-07-03,DuPage,Lexington of Elmhurst,17,11,Open,0.6470588235294118,1,DUPAGE-LEXINGTON OF ELMHURST,145711,
2020-07-03,DuPage,Lexington of Lombard,41,10,Open,0.24390243902439024,1,DUPAGE-LEXINGTON OF LOMBARD,145511,
2020-07-03,DuPage,Lexington Square Lombard,3,0,Open,0.0,1,DUPAGE-LEXINGTON SQUARE LOMBARD,No Match,
2020-07-03,DuPage,Manorcare Hinsdale,168,33,Open,0.19642857142857142,1,DUPAGE-MANORCARE HINSDALE,145246,
2020-07-03,DuPage,Meadowbrook Manor Naperville,37,3,Open,0.08108108108108109,1,DUPAGE-MEADOWBROOK MANOR NAPERVILLE,145874,
2020-07-03,DuPage,Naperville Manor Health & Rehab Center,12,1,Open,0.08333333333333333,1,DUPAGE-NAPERVILLE MANOR HEALTH & REHAB CENTER,No Match,
2020-07-03,DuPage,Oakbrook Care,102,21,Open,0.20588235294117646,1,DUPAGE-OAKBROOK CARE,145458,
2020-07-03,DuPage,Oak Trace,9,3,Open,0.3333333333333333,1,DUPAGE-OAK TRACE,145804,
2020-07-03,DuPage,Oak Trace Skilled Nursing,2,0,Open,0.0,1,DUPAGE-OAK TRACE SKILLED NURSING,No Match,
2020-07-03,DuPage,Park Place Health and Wellness Center ,2,0,Open,0.0,1,DUPAGE-PARK PLACE HEALTH AND WELLNESS CENTER ,No Match,
2020-07-03,DuPage,Park Place of Elmhurst Assisted Living/Memory Care,2,0,Open,0.0,1,DUPAGE-PARK PLACE OF ELMHURST ASSISTED LIVING/MEMORY CARE,No Match,
2020-07-03,DuPage,Providence Healthcare & Rehabilitation Center,77,13,Open,0.16883116883116883,1,DUPAGE-PROVIDENCE HEALTHCARE & REHABILITATION CENTER,145657,
2020-07-03,DuPage,Ray Graham Iona Glos,25,2,Open,0.08,1,DUPAGE-RAY GRAHAM IONA GLOS,No Match,
2020-07-03,DuPage,St. Patricks Residence Nursing & Rehabilitation,5,0,Open,0.0,1,DUPAGE-ST. PATRICKS RESIDENCE NURSING & REHABILITATION,145878,
2020-07-03,DuPage,Sunrise of Bloomingdale Assisted Living,6,1,Open,0.16666666666666666,1,DUPAGE-SUNRISE OF BLOOMINGDALE ASSISTED LIVING,No Match,
2020-07-03,DuPage,Sunrise of Willowbrook Assisted Living,10,1,Open,0.1,1,DUPAGE-SUNRISE OF WILLOWBROOK ASSISTED LIVING,No Match,
2020-07-03,DuPage,Tabor Hills Healthcare,33,3,Open,0.09090909090909091,1,DUPAGE-TABOR HILLS HEALTHCARE,145840,
2020-07-03,DuPage,Tabor Hills Supportive Living,2,0,Open,0.0,1,DUPAGE-TABOR HILLS SUPPORTIVE LIVING,No Match,
2020-07-03,DuPage,Terra Vista of Oakbrook Terrace,24,3,Open,0.125,1,DUPAGE-TERRA VISTA OF OAKBROOK TERRACE,No Match,
2020-07-03,DuPage,The Auberge at Naperville,3,0,Open,0.0,1,DUPAGE-THE AUBERGE AT NAPERVILLE,No Match,
2020-07-03,DuPage,The Birches Assisted Living Clarendon Hills,10,0,Open,0.0,1,DUPAGE-THE BIRCHES ASSISTED LIVING CLARENDON HILLS,No Match,
2020-07-03,DuPage,The Grove of Elmhurst,47,4,Open,0.0851063829787234,1,DUPAGE-THE GROVE OF ELMHURST,145339,
2020-07-03,DuPage,The Radcliff Wood Dale,14,2,Open,0.14285714285714285,1,DUPAGE-THE RADCLIFF WOOD DALE,No Match,
2020-07-03,DuPage,Westbridge Assisted Living Wheaton,9,4,Open,0.4444444444444444,1,DUPAGE-WESTBRIDGE ASSISTED LIVING WHEATON,No Match,
2020-07-03,DuPage,West Chicago Terrace,10,2,Open,0.2,1,DUPAGE-WEST CHICAGO TERRACE,14E392,
2020-07-03,DuPage,Westmont Manor Health and Rehab Center,46,17,Open,0.3695652173913043,1,DUPAGE-WESTMONT MANOR HEALTH AND REHAB CENTER,145338,
2020-07-03,DuPage,West Suburban Nursing & Rehabilitation Center,117,13,Open,0.1111111111111111,1,DUPAGE-WEST SUBURBAN NURSING & REHABILITATION CENTER,145333,
2020-07-03,DuPage,Wheaton Village,53,7,Open,0.1320754716981132,1,DUPAGE-WHEATON VILLAGE,145715,
2020-07-03,DuPage,Windsor Park Manor,99,21,Open,0.21212121212121213,1,DUPAGE-WINDSOR PARK MANOR,No Match,
2020-07-03,DuPage,Winfield Woods Healthcare Center,3,0,Open,0.0,1,DUPAGE-WINFIELD WOODS HEALTHCARE CENTER,146168,
2020-07-03,DuPage,Wynscape Health and Rehabilitation,2,0,Open,0.0,1,DUPAGE-WYNSCAPE HEALTH AND REHABILITATION,145213,
2020-07-03,Ford,Accolade Healthcare,5,0,Open,0.0,1,FORD-ACCOLADE HEALTHCARE,No Match,
2020-07-03,Ford,Accolade Healthcare of Paxton Senior Living,2,0,Closed,0.0,1,FORD-ACCOLADE HEALTHCARE OF PAXTON SENIOR LIVING,145449,
2020-07-03,Grundy,Parkpointe ,31,2,Open,0.06451612903225806,1,GRUNDY-PARKPOINTE ,No Match,
2020-07-03,Iroquois,Ascension Presence Merkle Knipprath,50,4,Open,0.08,1,IROQUOIS-ASCENSION PRESENCE MERKLE KNIPPRATH,146085,
2020-07-03,Iroquois,Prairieview Lutheran Homes,3,0,Closed,0.0,1,IROQUOIS-PRAIRIEVIEW LUTHERAN HOMES,145953,
2020-07-03,Jackson,Integrity Healthcare of Carbondale,24,5,Open,0.20833333333333334,1,JACKSON-INTEGRITY HEALTHCARE OF CARBONDALE,145757,
2020-07-03,Jackson,Manor Court of Carbondale,32,10,Open,0.3125,1,JACKSON-MANOR COURT OF CARBONDALE,146171,
2020-07-03,Jasper,Newton Care Center,49,8,Open,0.16326530612244897,1,JASPER-NEWTON CARE CENTER,145807,
2020-07-03,Jefferson,GreenTree at Mt. Vernon,73,16,Open,0.2191780821917808,1,JEFFERSON-GREENTREE AT MT. VERNON,No Match,
2020-07-03,Jo Daviess,Galena Stauss Nursing Home,2,0,Closed,0.0,1,JO DAVIESS-GALENA STAUSS NURSING HOME,146140,
2020-07-03,Kane,Alden Courts of Waterford,13,0,Open,0.0,1,KANE-ALDEN COURTS OF WATERFORD,146182,
2020-07-03,Kane,Alden Estates Courts of Huntley ,2,0,Open,0.0,1,KANE-ALDEN ESTATES COURTS OF HUNTLEY ,No Match,
2020-07-03,Kane,Alden of Waterford,37,10,Open,0.2702702702702703,1,KANE-ALDEN OF WATERFORD,146182,
2020-07-03,Kane,Aperion Care Elgin,4,0,Open,0.0,1,KANE-APERION CARE ELGIN,145740,
2020-07-03,Kane,Arden Courts of Geneva,8,2,Open,0.25,1,KANE-ARDEN COURTS OF GENEVA,No Match,
2020-07-03,Kane,Asbury Gardens,81,19,Open,0.2345679012345679,1,KANE-ASBURY GARDENS,146170,
2020-07-03,Kane,Avondale Estates of Elgin,33,3,Open,0.09090909090909091,1,KANE-AVONDALE ESTATES OF ELGIN,146181,
2020-07-03,Kane,Batavia Rehabilitation Center,9,2,Open,0.2222222222222222,1,KANE-BATAVIA REHABILITATION CENTER,140E96,
2020-07-03,Kane,Bickford of Aurora,29,7,Closed,0.2413793103448276,1,KANE-BICKFORD OF AURORA,No Match,
2020-07-03,Kane,Bria of Geneva,124,26,Open,0.20967741935483872,1,KANE-BRIA OF GENEVA,146067,
2020-07-03,Kane,Bright Oaks of Aurora,15,2,Open,0.13333333333333333,1,KANE-BRIGHT OAKS OF AURORA,No Match,
2020-07-03,Kane,Brighton Garden of St Charles,3,1,Open,0.3333333333333333,1,KANE-BRIGHTON GARDEN OF ST CHARLES,No Match,
2020-07-03,Kane,Citadel of Elgin,64,3,Open,0.046875,1,KANE-CITADEL OF ELGIN,145004,
2020-07-03,Kane,Dunham Rehabilitation Center,3,1,Open,0.3333333333333333,1,KANE-DUNHAM REHABILITATION CENTER,No Match,
2020-07-03,Kane,Elmwood Terrace,36,6,Open,0.16666666666666666,1,KANE-ELMWOOD TERRACE,145663,
2020-07-03,Kane,Fox knoll,14,2,Open,0.14285714285714285,1,KANE-FOX KNOLL,No Match,
2020-07-03,Kane,Fox River Rehab and Healthcare,45,10,Open,0.2222222222222222,1,KANE-FOX RIVER REHAB AND HEALTHCARE,145821,
2020-07-03,Kane,GreenFields of Geneva,3,0,Open,0.0,1,KANE-GREENFIELDS OF GENEVA,146166,
2020-07-03,Kane,Grove of St. Charles,10,2,Open,0.2,1,KANE-GROVE OF ST. CHARLES,No Match,
2020-07-03,Kane,Heritage Health Therapy and Senior Care,39,2,Open,0.05128205128205128,1,KANE-HERITAGE HEALTH THERAPY AND SENIOR CARE,No Match,
2020-07-03,Kane,Highland Oaks,6,0,Open,0.0,1,KANE-HIGHLAND OAKS,14A383,
2020-07-03,Kane,Jennings Terrace,3,0,Open,0.0,1,KANE-JENNINGS TERRACE,14A539,
2020-07-03,Kane,Michealsen Health Center ,3,0,Open,0.0,1,KANE-MICHEALSEN HEALTH CENTER ,No Match,
2020-07-03,Kane,Northern Illinois Academy,13,0,Open,0.0,1,KANE-NORTHERN ILLINOIS ACADEMY,No Match,
2020-07-03,Kane,River Glen,7,0,Open,0.0,1,KANE-RIVER GLEN,No Match,
2020-07-03,Kane,Riverview Rehab Center,8,0,Open,0.0,1,KANE-RIVERVIEW REHAB CENTER,No Match,
2020-07-03,Kane,Sunnymere,12,0,Open,0.0,1,KANE-SUNNYMERE,No Match,
2020-07-03,Kane,Symphony of Orchard Valley,115,24,Open,0.20869565217391303,1,KANE-SYMPHONY OF ORCHARD VALLEY,145473,
2020-07-03,Kane,The Grove of Fox Valley,7,0,Open,0.0,1,KANE-THE GROVE OF FOX VALLEY,145006,
