reporting_date,County_x,FacilityName,confirmed_cases,deaths,ReportDate,status,CFR,outbreaks,county-facName,CMS_ProvNum,Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,County_y,Provider Zip Code,Submitted Data,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths,Shortage of Nursing Staff,Shortage of Clinical Staff,Shortage of Aides,Shortage of Other Staff,"Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases,Three or More Confirmed COVID-19 Cases This Week,Initial Confirmed COVID-19 Case This Week,Geolocation,Resident Access to Testing in Facility,Able to Test or Obtain Resources to Test All Current Residents Within Next 7 Days,During Past Two Weeks Average Time to Receive Resident Test Results,Has Facility Performed Resident Tests Since Last Report,Tested Residents with New Signs or Symptoms,Tested Asymptomatic Residents in a Unit or Section After a New Case,Tested Asymptomatic Residents Facility-Wide After a New Case,Tested Asymptomatic Residents Without Known Exposure as Surveillance,Tested Another Subgroup of Residents,Able to Test or Obtain Resources to Test All Staff and/or Personnel Within Next 7 Days,During Past Two Weeks Average Time to Receive Staff and/or Personnel Test Results,Has Facility Performed Staff and/or Personnel Tests Since Last Report,Tested Staff and/or Personnel with New Signs or Symptoms,Tested Asymptomatic Staff and/or Personnel in a Unit or Section After a New Case,Tested Asymptomatic Staff and/or Personnel Facility-Wide After a New Case,Tested Asymptomatic Staff and/or Personnel Without Known Exposure as Surveillance,Tested Another Subgroup of Staff and/or Personnel,In-House Point-of-Care Test Machine,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Enough Supplies to Test All Staff and/or Personnel Using Point-of-Care Test Machine,Any Current Supply of N95 Masks,One-Week Supply of N95 Masks,Any Current Supply of Surgical Masks,One-Week Supply of Surgical Masks,Any Current Supply of Eye Protection,One-Week Supply of Eye Protection,Any Current Supply of Gowns,One-Week Supply of Gowns,Any Current Supply of Gloves,One-Week Supply of Gloves,Any Current Supply of Hand Sanitizer,One-Week Supply of Hand Sanitizer,Ventilator Dependent Unit,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,Any Current Supply of Ventilator Supplies,One-Week Supply of Ventilator Supplies,Geolocation
2020-12-04,Cook,Westminster Place,16,0,2020-12-04T00:00:00,Closed,0.0,1,COOK-WESTMINSTER PLACE,145026,2020-11-22,145026,WESTMINSTER PLACE,3200 GRANT STREET,EVANSTON,IL,Cook,60201.0,Y,1.0,3.0,0.0,6.0,0.0,33.0,2.0,16.0,1.0,1.0,105.0,56.0,2.0,19.0,2.0,63.0,0.0,0.0,N,N,N,N,0.0,17.9,107.1,17.9,16.7,N,N,POINT (-87.721945 42.058918),,Y,3-7 DAYS,Y,N,N,Y,Y,N,Y,3-7 DAYS,Y,N,Y,Y,N,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.721945 42.058918)
2020-12-04,Cook,Oak Park Oasis,29,11,2020-12-04T00:00:00,Closed,0.3793103448275862,1,COOK-OAK PARK OASIS,145714,2020-11-22,145714,OAK PARK OASIS,625 NORTH HARLEM,OAK PARK,IL,Cook,60302.0,Y,12.0,27.0,2.0,42.0,5.0,45.0,0.0,17.0,0.0,9.0,204.0,96.0,2.0,16.0,1.0,26.0,0.0,0.0,N,N,N,N,20.8,0.0,437.5,93.8,21.4,N,N,POINT (-87.805111 41.892696),,Y,1-2 DAYS,Y,Y,Y,Y,Y,N,Y,1-2 DAYS,Y,Y,Y,Y,Y,N,Y,14.0,6.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.805111 41.892696)
2020-12-04,Cook,City View Multi Care Center,249,15,2020-12-04T00:00:00,Closed,0.060240963855421686,1,COOK-CITY VIEW MULTI CARE CENTER,145850,2020-11-22,145850,CITY VIEW MULTICARE CENTER,5825 WEST CERMAK ROAD,CICERO,IL,Cook,60804.0,Y,0.0,5.0,0.0,23.0,0.0,0.0,0.0,6.0,0.0,0.0,485.0,318.0,0.0,9.0,0.0,2.0,0.0,0.0,N,N,N,N,0.0,0.0,72.3,0.0,0.0,N,N,POINT (-87.77018 41.850858),,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,N,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.77018 41.850858)
2020-12-04,Cook,Generations at Regency,130,33,2020-12-04T00:00:00,Closed,0.25384615384615383,1,COOK-GENERATIONS AT REGENCY,145237,2020-11-22,145237,GENERATIONS AT REGENCY,6631 MILWAUKEE AVENUE,NILES,IL,Cook,60714.0,Y,3.0,19.0,1.0,153.0,0.0,221.0,0.0,68.0,0.0,38.0,300.0,187.0,2.0,72.0,0.0,0.0,0.0,0.0,N,N,N,N,5.3,0.0,818.2,203.2,24.8,N,N,,,Y,1-2 DAYS,Y,N,N,Y,Y,N,Y,1-2 DAYS,Y,N,N,Y,Y,N,Y,0.0,10.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,9.0,9.0,Y,Y,
2020-12-04,Cook,Avantara Evergreen Park,93,22,2020-12-04T00:00:00,Closed,0.23655913978494625,1,COOK-AVANTARA EVERGREEN PARK,145734,2020-11-22,145734,AVANTARA EVERGREEN PARK,10124 SOUTH KEDZIE,EVERGREEN PARK,IL,Cook,60805.0,Y,0.0,49.0,0.0,72.0,4.0,75.0,1.0,28.0,1.0,18.0,184.0,128.0,2.0,50.0,3.0,44.0,0.0,0.0,N,N,N,N,0.0,7.8,562.5,140.6,25.0,N,N,POINT (-87.701451 41.708909),,Y,1-2 DAYS,Y,Y,N,Y,N,N,Y,3-7 DAYS,Y,Y,N,Y,N,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.701451 41.708909)
2020-12-04,Cook,Generations at Applewood,83,20,2020-12-04T00:00:00,Closed,0.24096385542168675,1,COOK-GENERATIONS AT APPLEWOOD,145781,2020-11-22,145781,GENERATIONS AT APPLEWOOD,21020 KOSTNER AVENUE,MATTESON,IL,Cook,60443.0,Y,0.0,12.0,0.0,17.0,0.0,3.0,2.0,42.0,0.0,14.0,154.0,94.0,2.0,17.0,1.0,5.0,0.0,0.0,Y,N,N,N,0.0,0.0,180.9,148.9,82.4,N,N,POINT (-87.72267 41.506587),,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,7.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.72267 41.506587)
2020-12-04,Cook,Bella Terra Morton Grove,74,11,2020-12-04T00:00:00,Closed,0.14864864864864866,1,COOK-BELLA TERRA MORTON GROVE,145198,2020-11-22,145198,BELLA TERRA MORTON GROVE,8425 WAUKEGAN ROAD,MORTON GROVE,IL,Cook,60053.0,Y,0.0,19.0,0.0,63.0,0.0,1.0,0.0,18.0,0.0,12.0,171.0,131.0,3.0,44.0,0.0,3.0,0.0,0.0,N,N,N,N,0.0,0.0,480.9,91.6,19.0,N,N,POINT (-87.800359 42.034526),,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,0.0,2.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.800359 42.034526)
2020-12-04,Cook,Manor Care Health Services-Homewood,52,15,2020-12-04T00:00:00,Closed,0.28846153846153844,1,COOK-MANOR CARE HEALTH SERVICES-HOMEWOOD,145684,2020-11-22,145684,MANORCARE OF HOMEWOOD,940 MAPLE AVENUE,HOMEWOOD,IL,Cook,60430.0,Y,0.0,27.0,0.0,57.0,0.0,3.0,1.0,48.0,0.0,21.0,132.0,88.0,0.0,25.0,0.0,1.0,0.0,0.0,N,N,N,N,0.0,0.0,647.7,238.6,36.8,N,N,POINT (-87.640876 41.567497),,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,5.0,6.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.640876 41.567497)
2020-12-04,Cook,Artis Senior Living of Lakeview,19,8,2020-12-04T00:00:00,Closed,0.42105263157894735,1,COOK-ARTIS SENIOR LIVING OF LAKEVIEW,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Cook,Northbrook Inn Memory Care,18,5,2020-12-04T00:00:00,Closed,0.2777777777777778,1,COOK-NORTHBROOK INN MEMORY CARE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Cook,Chicago Ridge Nursing and Rehab,71,17,2020-12-04T00:00:00,Closed,0.23943661971830985,1,COOK-CHICAGO RIDGE NURSING AND REHAB,145639,2020-11-22,145639,CHICAGO RIDGE NURSING CENTER,10602 SOUTHWEST  HIGHWAY,CHICAGO RIDGE,IL,Cook,60415.0,Y,0.0,44.0,0.0,5.0,0.0,0.0,1.0,30.0,0.0,19.0,231.0,181.0,0.0,31.0,0.0,0.0,0.0,0.0,Y,N,Y,Y,0.0,0.0,27.6,105.0,380.0,N,N,POINT (-87.79539500000001 41.699511),,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,N,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.79539500000001 41.699511)
2020-12-04,Cook,Lincolnwood Place,63,17,2020-12-04T00:00:00,Open,0.2698412698412698,1,COOK-LINCOLNWOOD PLACE,145786,2020-11-22,145786,LINCOLNWOOD PLACE,7000 NORTH MCCORMICK BLVD.,LINCOLNWOOD,IL,Cook,60645.0,Y,1.0,15.0,0.0,20.0,0.0,2.0,0.0,21.0,0.0,11.0,40.0,19.0,1.0,37.0,0.0,0.0,0.0,0.0,N,N,N,N,0.0,0.0,1052.6,578.9,55.0,N,N,POINT (-87.711649 42.007847),,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,1-2 DAYS,Y,N,N,Y,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.711649 42.007847)
2020-12-04,Cook,BRIA of Chicago Heights,41,1,2020-12-04T00:00:00,Closed,0.024390243902439025,1,COOK-BRIA OF CHICAGO HEIGHTS,145898,2020-11-22,145898,BRIA OF CHICAGO HEIGHTS,120 WEST 26TH STREET,SOUTH CHICAGO HEIGHT,IL,Cook,60411.0,Y,0.0,0.0,2.0,24.0,0.0,14.0,0.0,0.0,0.0,0.0,112.0,68.0,4.0,29.0,0.0,0.0,0.0,0.0,N,N,N,N,29.4,0.0,352.9,0.0,0.0,N,N,POINT (-87.640575 41.4915),,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,7.0,6.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.640575 41.4915)
2020-12-04,Cook,Arden Courts/Manor Care of South Holland ,68,8,2020-12-04T00:00:00,Closed,0.11764705882352941,1,COOK-ARDEN COURTS/MANOR CARE OF SOUTH HOLLAND ,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Cook,The Sheridan of Park Ridge,10,3,2020-12-04T00:00:00,Closed,0.3,1,COOK-THE SHERIDAN OF PARK RIDGE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Cook,ManorCare Oak Lawn West,82,18,2020-12-04T00:00:00,Closed,0.21951219512195122,1,COOK-MANORCARE OAK LAWN WEST,145087,2020-11-22,145087,MANORCARE OF OAK LAWN WEST,6300 WEST 95TH STREET,OAK LAWN,IL,Cook,60453.0,Y,4.0,60.0,2.0,25.0,0.0,0.0,1.0,22.0,0.0,6.0,192.0,109.0,1.0,14.0,2.0,10.0,0.0,0.0,N,N,N,N,18.3,0.0,229.4,55.0,24.0,N,N,POINT (-87.778186 41.719696),,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,3-7 DAYS,Y,Y,N,N,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.778186 41.719696)
2020-12-04,Cook,Generations at Elmwood Park,89,19,2020-12-04T00:00:00,Closed,0.21348314606741572,1,COOK-GENERATIONS AT ELMWOOD PARK,145419,2020-11-22,145419,GENERATIONS AT ELMWOOD PARK,7733 WEST GRAND AVENUE,ELMWOOD PARK,IL,Cook,60707.0,N,0.0,12.0,0.0,30.0,0.0,5.0,0.0,20.0,0.0,5.0,244.0,144.0,0.0,6.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,208.3,34.7,16.7,,,POINT (-87.81992100000001 41.92616000000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-87.81992100000001 41.92616000000001)
2020-12-04,Cook,Symphony of Evanston,28,1,2020-12-04T00:00:00,Closed,0.03571428571428571,1,COOK-SYMPHONY OF EVANSTON,145803,2020-11-22,145803,SYMPHONY EVANSTON HEALTHCARE,820 FOSTER STREET,EVANSTON,IL,Cook,60201.0,Y,0.0,5.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,158.0,95.0,0.0,7.0,0.0,0.0,0.0,0.0,N,N,N,N,0.0,0.0,0.0,0.0,,N,N,POINT (-87.682813 42.053901),,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.682813 42.053901)
2020-12-04,Cook,Lemont Center,77,11,2020-12-04T00:00:00,Open,0.14285714285714285,1,COOK-LEMONT CENTER,145901,2020-11-22,145901,LEMONT NURSING & REHAB CENTER,12450 WALKER ROAD,LEMONT,IL,Cook,60439.0,Y,3.0,39.0,1.0,38.0,0.0,42.0,1.0,42.0,0.0,10.0,173.0,103.0,0.0,19.0,0.0,19.0,0.0,0.0,N,N,N,N,9.7,0.0,368.9,97.1,26.3,N,N,POINT (-87.970911 41.663003),,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,2.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.970911 41.663003)
2020-12-04,Cook,Oak Park Brookdale,14,1,2020-12-04T00:00:00,Closed,0.07142857142857142,1,COOK-OAK PARK BROOKDALE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Cook,Praire Oasis South Holland,49,14,2020-12-04T00:00:00,Closed,0.2857142857142857,1,COOK-PRAIRE OASIS SOUTH HOLLAND,145927,2020-11-22,145927,PRAIRIE OASIS,16000 SOUTH WABASH,SOUTH HOLLAND,IL,Cook,60473.0,Y,16.0,32.0,0.0,44.0,0.0,4.0,0.0,28.0,0.0,17.0,135.0,94.0,0.0,14.0,0.0,3.0,0.0,0.0,N,N,N,N,0.0,0.0,468.1,180.9,38.6,N,N,,,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,
2020-12-04,Cook,Symphony of Crestwood,57,9,2020-12-04T00:00:00,Open,0.15789473684210525,1,COOK-SYMPHONY OF CRESTWOOD,145718,2020-11-22,145718,SYMPHONY OF CRESTWOOD,14255 SOUTH CICERO AVENUE,CRESTWOOD,IL,Cook,60445.0,Y,2.0,40.0,0.0,20.0,0.0,33.0,0.0,25.0,0.0,11.0,303.0,161.0,0.0,13.0,0.0,4.0,0.0,0.0,Y,N,Y,N,0.0,0.0,124.2,68.3,55.0,N,N,,,Y,3-7 DAYS,Y,Y,Y,N,Y,N,Y,3-7 DAYS,Y,Y,Y,N,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,
2020-12-04,Cook,Emerald Place Memory Care,11,2,2020-12-04T00:00:00,Closed,0.18181818181818182,1,COOK-EMERALD PLACE MEMORY CARE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Cook,Brookdale Assisted living,5,1,2020-12-04T00:00:00,Closed,0.2,1,COOK-BROOKDALE ASSISTED LIVING,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Cook,Generations At Oakton,62,13,2020-12-04T00:00:00,Closed,0.20967741935483872,1,COOK-GENERATIONS AT OAKTON,145626,2020-11-22,145626,GENERATIONS OAKTON PAVILLION,1660 OAKTON PLACE,DES PLAINES,IL,Cook,60018.0,Y,0.0,36.0,0.0,81.0,0.0,0.0,1.0,27.0,1.0,20.0,195.0,95.0,2.0,42.0,0.0,0.0,0.0,0.0,N,N,N,N,0.0,10.5,852.6,210.5,24.7,N,N,POINT (-87.897914 42.021954),,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,Y,N,Y,Y,N,Y,0.0,2.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.897914 42.021954)
2020-12-04,Cook,Lutheran Home,55,9,2020-12-04T00:00:00,Closed,0.16363636363636364,1,COOK-LUTHERAN HOME,145768,2020-11-22,145768,"LUTHERAN HOME, THE",6901 NORTH GALENA ROAD,PEORIA,IL,Peoria,61614.0,Y,0.0,1.0,1.0,4.0,0.0,8.0,0.0,15.0,0.0,0.0,89.0,64.0,4.0,23.0,0.0,37.0,0.0,0.0,N,N,N,N,15.6,0.0,62.5,0.0,0.0,N,N,POINT (-89.57255100000002 40.770297),,Y,1-2 DAYS,Y,Y,N,Y,Y,N,Y,1-2 DAYS,Y,Y,N,Y,Y,N,Y,1.0,2.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-89.57255100000002 40.770297)
2020-12-04,Cook,Central Plaza,74,1,2020-12-04T00:00:00,Closed,0.013513513513513514,1,COOK-CENTRAL PLAZA,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Cook,Golfview Developmental Center,123,11,2020-12-04T00:00:00,Closed,0.08943089430894309,1,COOK-GOLFVIEW DEVELOPMENTAL CENTER,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Cook,Lexington Health Care Orland Park,77,18,2020-12-04T00:00:00,Closed,0.23376623376623376,1,COOK-LEXINGTON HEALTH CARE ORLAND PARK,145899,2020-11-22,145899,LEXINGTON OF ORLAND PARK,14601 SOUTH JOHN HUMPHREY DR,ORLAND PARK,IL,Cook,60462.0,Y,0.0,28.0,0.0,49.0,0.0,18.0,0.0,30.0,0.0,20.0,259.0,1111.0,4.0,29.0,0.0,20.0,0.0,0.0,N,N,N,N,0.0,0.0,44.1,18.0,40.8,N,N,POINT (-87.85129 41.624738),,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.85129 41.624738)
2020-12-04,Cook,Niles Nursing and Rehab Center,213,54,2020-12-04T00:00:00,Closed,0.2535211267605634,1,COOK-NILES NURSING AND REHAB CENTER,145696,2020-11-22,145696,NILES NSG & REHAB CTR,9777 GREENWOOD,NILES,IL,Cook,60714.0,Y,2.0,73.0,1.0,182.0,0.0,78.0,3.0,81.0,0.0,44.0,301.0,209.0,2.0,63.0,0.0,15.0,0.0,0.0,N,N,N,N,4.8,0.0,870.8,210.5,24.2,N,N,POINT (-87.840248 42.05791200000001),,Y,1-2 DAYS,Y,Y,Y,Y,N,N,Y,1-2 DAYS,Y,N,Y,Y,Y,N,Y,24.0,3.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.840248 42.05791200000001)
2020-12-04,Cook,Winston Manor,48,8,2020-12-04T00:00:00,Closed,0.16666666666666666,1,COOK-WINSTON MANOR,140E170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Cook,Smith Village,68,14,2020-12-04T00:00:00,Closed,0.20588235294117646,1,COOK-SMITH VILLAGE,145904,2020-11-22,145904,SMITH VILLAGE,2320 WEST 113TH PLACE,CHICAGO,IL,Cook,60643.0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-87.679196 41.687126),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-87.679196 41.687126)
2020-12-04,Cook,Prairie Manor Rehab and Nursing,40,12,2020-12-04T00:00:00,Open,0.3,1,COOK-PRAIRIE MANOR REHAB AND NURSING,145629,2020-11-22,145629,PRAIRIE MANOR NRSG & REHAB CTR,345 DIXIE HIGHWAY,CHICAGO HEIGHTS,IL,Cook,60411.0,Y,0.0,36.0,0.0,27.0,0.0,13.0,1.0,57.0,0.0,12.0,148.0,98.0,0.0,16.0,0.0,5.0,0.0,0.0,N,N,N,N,0.0,0.0,275.5,122.4,44.4,N,N,POINT (-87.653224 41.52459),,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,4.0,19.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.653224 41.52459)
2020-12-04,Cook,Avanti Wellness & Rehabilitation ,110,16,2020-12-04T00:00:00,Closed,0.14545454545454545,1,COOK-AVANTI WELLNESS & REHABILITATION ,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Cook,Burbank Rehab - Vera Care Stickney,38,11,2020-12-04T00:00:00,Closed,0.2894736842105263,1,COOK-BURBANK REHAB - VERA CARE STICKNEY,145211,2020-11-22,145211,BURBANK REHABILITATION CENTER,5400 WEST 87TH STREET,BURBANK,IL,Cook,60459.0,Y,1.0,13.0,0.0,23.0,0.0,98.0,0.0,60.0,0.0,8.0,163.0,73.0,0.0,22.0,0.0,9.0,0.0,0.0,N,N,N,N,0.0,0.0,315.1,109.6,34.8,N,N,POINT (-87.755774 41.734326),,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,12.0,0.0,Y,Y,POINT (-87.755774 41.734326)
2020-12-04,Cook,Sheridan Village,58,19,2020-12-04T00:00:00,Open,0.3275862068965517,1,COOK-SHERIDAN VILLAGE,145482,2020-11-22,145482,SHERIDAN VILLAGE NRSG & RHB,5838 NORTH SHERIDAN ROAD,CHICAGO,IL,Cook,60660.0,Y,0.0,26.0,0.0,4.0,0.0,6.0,0.0,26.0,0.0,17.0,191.0,161.0,1.0,28.0,1.0,10.0,0.0,0.0,Y,N,Y,N,0.0,0.0,24.8,105.6,425.0,N,N,POINT (-87.655337 41.988403),,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.655337 41.988403)
2020-12-04,Cook,Plymouth Place Senior Living,42,11,2020-12-04T00:00:00,Closed,0.2619047619047619,1,COOK-PLYMOUTH PLACE SENIOR LIVING,146128,2020-11-22,146128,PLYMOUTH PLACE,315 NORTH LA GRANGE ROAD,LA GRANGE PARK,IL,Cook,60526.0,Y,1.0,12.0,0.0,16.0,0.0,2.0,1.0,14.0,0.0,5.0,86.0,65.0,3.0,24.0,0.0,4.0,0.0,0.0,N,N,N,N,0.0,0.0,246.2,76.9,31.3,N,N,POINT (-87.870136 41.820046),,Y,3-7 DAYS,Y,Y,N,Y,N,N,Y,3-7 DAYS,Y,Y,Y,Y,N,N,Y,2.0,9.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.870136 41.820046)
2020-12-04,Cook,Aperion Care Burbank,5,1,2020-12-04T00:00:00,Closed,0.2,1,COOK-APERION CARE BURBANK,145913,2020-11-22,145913,APERION CARE BURBANK,5701 WEST 79TH STREET,BURBANK,IL,Cook,60459.0,Y,0.0,48.0,0.0,3.0,0.0,0.0,0.0,26.0,0.0,2.0,56.0,54.0,1.0,53.0,0.0,0.0,0.0,0.0,Y,Y,Y,Y,0.0,0.0,55.6,37.0,66.7,N,N,POINT (-87.763826 41.748753),,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,3.0,2.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.763826 41.748753)
2020-12-04,Cook,Manor Care Oak Lawn EAST. Cook,102,22,2020-12-04T00:00:00,Open,0.21568627450980393,1,COOK-MANOR CARE OAK LAWN EAST. COOK,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Cook,AMITA Health Holy Family Medical Center ,26,1,2020-12-04T00:00:00,Closed,0.038461538461538464,1,COOK-AMITA HEALTH HOLY FAMILY MEDICAL CENTER ,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
