County_x,FacilityName,ReportingDate,confirmed_cases,deaths,CFR,outbreaks,facilities,county-facName,CMS_ProvNum,Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,County_y,Provider Zip Code,Submitted Data,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths,Shortage of Nursing Staff,Shortage of Clinical Staff,Shortage of Aides,Shortage of Other Staff,"Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases,Three or More Confirmed COVID-19 Cases This Week,Initial Confirmed COVID-19 Case This Week,Geolocation,Resident Access to Testing in Facility,Able to Test or Obtain Resources to Test All Current Residents Within Next 7 Days,During Past Two Weeks Average Time to Receive Resident Test Results,Has Facility Performed Resident Tests Since Last Report,Tested Residents with New Signs or Symptoms,Tested Asymptomatic Residents in a Unit or Section After a New Case,Tested Asymptomatic Residents Facility-Wide After a New Case,Tested Asymptomatic Residents Without Known Exposure as Surveillance,Tested Another Subgroup of Residents,Able to Test or Obtain Resources to Test All Staff and/or Personnel Within Next 7 Days,During Past Two Weeks Average Time to Receive Staff and/or Personnel Test Results,Has Facility Performed Staff and/or Personnel Tests Since Last Report,Tested Staff and/or Personnel with New Signs or Symptoms,Tested Asymptomatic Staff and/or Personnel in a Unit or Section After a New Case,Tested Asymptomatic Staff and/or Personnel Facility-Wide After a New Case,Tested Asymptomatic Staff and/or Personnel Without Known Exposure as Surveillance,Tested Another Subgroup of Staff and/or Personnel,In-House Point-of-Care Test Machine,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Enough Supplies to Test All Staff and/or Personnel Using Point-of-Care Test Machine,Any Current Supply of N95 Masks,One-Week Supply of N95 Masks,Any Current Supply of Surgical Masks,One-Week Supply of Surgical Masks,Any Current Supply of Eye Protection,One-Week Supply of Eye Protection,Any Current Supply of Gowns,One-Week Supply of Gowns,Any Current Supply of Gloves,One-Week Supply of Gloves,Any Current Supply of Hand Sanitizer,One-Week Supply of Hand Sanitizer,Ventilator Dependent Unit,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,Any Current Supply of Ventilator Supplies,One-Week Supply of Ventilator Supplies,Geolocation
Cook,Presence St. Benedict,2020-12-04,15,3,0.2,1,1,COOK-PRESENCE ST. BENEDICT,145731,2020-11-22,145731,ASCENSION SAINT BENEDICT,6930 WEST TOUHY AVENUE,NILES,IL,Cook,60714.0,Y,1.0,8.0,5.0,27.0,1.0,14.0,0.0,7.0,0.0,5.0,99.0,73.0,1.0,17.0,0.0,6.0,0.0,1.0,N,N,N,N,68.5,0.0,369.9,68.5,18.5,Y,N,POINT (-87.799325 42.012439),,Y,3-7 DAYS,Y,N,N,Y,N,N,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.799325 42.012439)
Cook,Presence Villa Scalabrini Nursing&Rehab Center,2020-12-04,87,6,0.06896551724137931,1,1,COOK-PRESENCE VILLA SCALABRINI NURSING&REHAB CENTER,145956,2020-11-22,145956,ASCENSION CASA SCALABRINI,480 NORTH WOLF ROAD,NORTHLAKE,IL,Cook,60164.0,Y,2.0,19.0,14.0,48.0,0.0,24.0,0.0,38.0,0.0,8.0,224.0,172.0,4.0,51.0,0.0,25.0,0.0,0.0,N,N,N,N,81.4,0.0,279.1,46.5,16.7,Y,N,POINT (-87.903641 41.917251),,Y,3-7 DAYS,Y,N,N,Y,Y,N,Y,3-7 DAYS,Y,N,N,Y,Y,N,N,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.903641 41.917251)
Cook,Progressive Housing,2020-12-04,7,3,0.42857142857142855,1,1,COOK-PROGRESSIVE HOUSING,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook,RML Specialty Hospital Hinsdale,2020-12-04,16,1,0.0625,1,1,COOK-RML SPECIALTY HOSPITAL HINSDALE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook,Randolph County Care Center,2020-12-04,6,0,0.0,1,1,COOK-RANDOLPH COUNTY CARE CENTER,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook,Resurrection Nursing & rehab Center,2020-12-04,54,9,0.16666666666666666,1,1,COOK-RESURRECTION NURSING & REHAB CENTER,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook,Revere Court of South Barrington,2020-12-04,10,2,0.2,1,1,COOK-REVERE COURT OF SOUTH BARRINGTON,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook,Selfhelp Home,2020-12-04,51,4,0.0784313725490196,2,1,COOK-SELFHELP HOME,146009,2020-11-22,146009,SELFHELP HOME OF CHICAGO,908 WEST ARGYLE STREET,CHICAGO,IL,Cook,60640.0,Y,0.0,6.0,0.0,3.0,0.0,0.0,0.0,17.0,0.0,3.0,72.0,41.0,1.0,18.0,0.0,5.0,0.0,0.0,Y,N,N,N,0.0,0.0,73.2,73.2,100.0,N,N,POINT (-87.653243 41.973292),,Y,3-7 DAYS,Y,N,N,Y,N,N,Y,3-7 DAYS,Y,N,N,Y,N,N,Y,1.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.653243 41.973292)
Cook,Sheridan Park Ridge,2020-12-04,10,0,0.0,1,1,COOK-SHERIDAN PARK RIDGE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook,Sheridan Village,2020-12-04,58,19,0.3275862068965517,1,1,COOK-SHERIDAN VILLAGE,145482,2020-11-22,145482,SHERIDAN VILLAGE NRSG & RHB,5838 NORTH SHERIDAN ROAD,CHICAGO,IL,Cook,60660.0,Y,0.0,26.0,0.0,4.0,0.0,6.0,0.0,26.0,0.0,17.0,191.0,161.0,1.0,28.0,1.0,10.0,0.0,0.0,Y,N,Y,N,0.0,0.0,24.8,105.6,425.0,N,N,POINT (-87.655337 41.988403),,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.655337 41.988403)
Cook,Skokie Meadows,2020-12-04,10,0,0.0,1,1,COOK-SKOKIE MEADOWS,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook,Smith Village,2020-12-04,93,14,0.15053763440860216,2,1,COOK-SMITH VILLAGE,145904,2020-11-22,145904,SMITH VILLAGE,2320 WEST 113TH PLACE,CHICAGO,IL,Cook,60643.0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-87.679196 41.687126),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-87.679196 41.687126)
Cook,South Suburban Rehab Center,2020-12-04,81,20,0.24691358024691357,1,1,COOK-SOUTH SUBURBAN REHAB CENTER,146132,2020-11-22,146132,SOUTH SUBURBAN REHAB CENTER,19000 SOUTH HALSTED,HOMEWOOD,IL,Cook,60430.0,Y,0.0,51.0,0.0,64.0,0.0,38.0,2.0,43.0,0.0,18.0,259.0,147.0,3.0,32.0,0.0,0.0,0.0,0.0,Y,N,Y,N,0.0,0.0,435.4,122.4,28.1,N,N,POINT (-87.636052 41.54336),,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,1.0,16.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.636052 41.54336)
Cook,Southpoint Nsg and Rehab,2020-12-04,93,11,0.11827956989247312,2,1,COOK-SOUTHPOINT NSG AND REHAB,145914,2020-11-22,145914,SOUTHPOINT NURSING & REHAB CENTER,1010 WEST 95TH STREET,CHICAGO,IL,Cook,60643.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-87.648591 41.721425),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-87.648591 41.721425)
Cook,Southview Manor,2020-12-04,28,2,0.07142857142857142,2,1,COOK-SOUTHVIEW MANOR,146161,2020-11-22,146161,SOUTHVIEW MANOR,3311 S. MICHIGAN AVE.,CHICAGO,IL,Cook,60616.0,Y,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,161.0,2.0,16.0,0.0,6.0,0.0,1.0,N,N,N,N,0.0,0.0,18.6,6.2,33.3,N,N,POINT (-87.623323 41.834371),,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,3-7 DAYS,Y,N,N,Y,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.623323 41.834371)
Cook,St Joseph Home For the Elderly,2020-12-04,10,0,0.0,1,1,COOK-ST JOSEPH HOME FOR THE ELDERLY,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook,St Joseph Home for the Elderly Palatine,2020-12-04,17,1,0.058823529411764705,1,1,COOK-ST JOSEPH HOME FOR THE ELDERLY PALATINE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook,St. Joseph Village of Chicago,2020-12-04,15,0,0.0,2,1,COOK-ST. JOSEPH VILLAGE OF CHICAGO,145637,2020-11-22,145637,ST JOSEPH VILLAGE OF CHICAGO,4021 WEST BELMONT,CHICAGO,IL,Cook,60641.0,Y,0.0,0.0,0.0,3.0,0.0,1.0,0.0,12.0,0.0,0.0,54.0,48.0,0.0,13.0,0.0,3.0,0.0,0.0,Y,N,N,N,0.0,0.0,62.5,0.0,0.0,N,N,POINT (-87.72871000000002 41.939096),,Y,1-2 DAYS,Y,N,N,Y,Y,N,Y,1-2 DAYS,Y,N,N,Y,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.72871000000002 41.939096)
Cook,St. Mary of Providence in Chicago,2020-12-04,18,0,0.0,1,1,COOK-ST. MARY OF PROVIDENCE IN CHICAGO,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook,Summit of Uptown,2020-12-04,35,15,0.42857142857142855,1,1,COOK-SUMMIT OF UPTOWN,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook,Sunrise Palos Park,2020-12-04,3,1,0.3333333333333333,1,1,COOK-SUNRISE PALOS PARK,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook,Sunrise of Flossmore,2020-12-04,12,6,0.5,1,1,COOK-SUNRISE OF FLOSSMORE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook,Sunrise of Lincoln Park,2020-12-04,3,0,0.0,1,1,COOK-SUNRISE OF LINCOLN PARK,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook,Sunrise of Park Ridge,2020-12-04,56,12,0.21428571428571427,2,1,COOK-SUNRISE OF PARK RIDGE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook,Sunrise of Schaumburg,2020-12-04,28,5,0.17857142857142858,1,1,COOK-SUNRISE OF SCHAUMBURG,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook,Symphony Residences at Lincoln Park,2020-12-04,11,0,0.0,1,1,COOK-SYMPHONY RESIDENCES AT LINCOLN PARK,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook,Symphony at 87th,2020-12-04,184,34,0.18478260869565216,1,1,COOK-SYMPHONY AT 87TH,145983,2020-11-22,145983,SYMPHONY AT 87TH STREET,2940 WEST 87TH STREET,CHICAGO,IL,Cook,60652.0,Y,0.0,30.0,0.0,52.0,0.0,20.0,0.0,30.0,0.0,12.0,210.0,141.0,1.0,38.0,0.0,10.0,0.0,0.0,Y,N,N,N,0.0,0.0,368.8,85.1,23.1,N,N,POINT (-87.695578 41.735368),,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,,,,,POINT (-87.695578 41.735368)
Cook,Symphony at Aria,2020-12-04,31,7,0.22580645161290322,1,1,COOK-SYMPHONY AT ARIA,145946,2020-11-22,145946,SYMPHONY AT ARIA,4600 NORTH FRONTAGE ROAD,HILLSIDE,IL,Cook,60162.0,Y,0.0,15.0,0.0,11.0,0.0,0.0,1.0,32.0,0.0,8.0,198.0,128.0,0.0,33.0,0.0,3.0,0.0,2.0,N,N,N,N,0.0,0.0,85.9,62.5,72.7,N,N,,,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,2.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,
Cook,Symphony at Midway,2020-12-04,222,27,0.12162162162162163,3,1,COOK-SYMPHONY AT MIDWAY,145995,2020-11-22,145995,SYMPHONY AT MIDWAY,4437 SOUTH CICERO,CHICAGO,IL,Cook,60632.0,N,0.0,43.0,0.0,9.0,0.0,4.0,0.0,37.0,0.0,0.0,249.0,184.0,0.0,40.0,0.0,5.0,0.0,0.0,,,,,0.0,0.0,48.9,0.0,0.0,,,POINT (-87.743158 41.811916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-87.743158 41.811916)
Cook,Symphony of Bronzeville,2020-12-04,64,17,0.265625,1,1,COOK-SYMPHONY OF BRONZEVILLE,145337,2020-11-22,145337,SYMPHONY OF BRONZEVILLE,3400 SOUTH INDIANA,CHICAGO,IL,Cook,60616.0,N,0.0,8.0,0.0,4.0,0.0,4.0,0.0,8.0,0.0,2.0,302.0,245.0,0.0,7.0,0.0,7.0,0.0,0.0,,,,,0.0,0.0,16.3,8.2,50.0,,,POINT (-87.621794 41.832778),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-87.621794 41.832778)
Cook,Symphony of Chicago West,2020-12-04,74,7,0.0945945945945946,2,1,COOK-SYMPHONY OF CHICAGO WEST,145661,2020-11-22,145661,SYMPHONY OF CHICAGO WEST,5130 WEST JACKSON BOULEVARD,CHICAGO,IL,Cook,60644.0,Y,0.0,9.0,0.0,18.0,0.0,1.0,0.0,9.0,0.0,2.0,234.0,219.0,2.0,17.0,3.0,11.0,0.0,0.0,N,N,N,N,0.0,0.0,82.2,9.1,11.1,N,N,POINT (-87.75404 41.876683),,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,1.0,2.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.75404 41.876683)
Cook,Symphony of Crestwood,2020-12-04,57,9,0.15789473684210525,1,1,COOK-SYMPHONY OF CRESTWOOD,145718,2020-11-22,145718,SYMPHONY OF CRESTWOOD,14255 SOUTH CICERO AVENUE,CRESTWOOD,IL,Cook,60445.0,Y,2.0,40.0,0.0,20.0,0.0,33.0,0.0,25.0,0.0,11.0,303.0,161.0,0.0,13.0,0.0,4.0,0.0,0.0,Y,N,Y,N,0.0,0.0,124.2,68.3,55.0,N,N,,,Y,3-7 DAYS,Y,Y,Y,N,Y,N,Y,3-7 DAYS,Y,Y,Y,N,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,
Cook,Symphony of Evanston,2020-12-04,33,1,0.030303030303030304,2,1,COOK-SYMPHONY OF EVANSTON,145803,2020-11-22,145803,SYMPHONY EVANSTON HEALTHCARE,820 FOSTER STREET,EVANSTON,IL,Cook,60201.0,Y,0.0,5.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,158.0,95.0,0.0,7.0,0.0,0.0,0.0,0.0,N,N,N,N,0.0,0.0,0.0,0.0,,N,N,POINT (-87.682813 42.053901),,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.682813 42.053901)
Cook,Symphony of Hanover Park,2020-12-04,31,3,0.0967741935483871,1,1,COOK-SYMPHONY OF HANOVER PARK,146143,2020-11-22,146143,SYMPHONY OF HANOVER PARK,2000 WEST LAKE STREET,HANOVER PARK,IL,Cook,60133.0,Y,0.0,3.0,0.0,11.0,1.0,13.0,1.0,24.0,0.0,1.0,110.0,92.0,2.0,21.0,1.0,31.0,0.0,0.0,N,N,N,N,0.0,0.0,119.6,10.9,9.1,N,N,POINT (-88.154176 41.989232),,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,1-2 DAYS,Y,Y,Y,N,N,N,Y,0.0,2.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-88.154176 41.989232)
Cook,Symphony of Lincoln Park,2020-12-04,211,31,0.14691943127962084,2,1,COOK-SYMPHONY OF LINCOLN PARK,145510,2020-11-22,145510,SYMPHONY OF LINCOLN PARK,1366 WEST FULLERTON AVENUE,CHICAGO,IL,Cook,60614.0,Y,0.0,36.0,0.0,133.0,1.0,21.0,0.0,41.0,0.0,28.0,248.0,181.0,1.0,77.0,0.0,6.0,0.0,0.0,N,N,N,N,0.0,0.0,734.8,154.7,21.1,N,N,POINT (-87.663007 41.925236),,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1.0,2.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.663007 41.925236)
Cook,Symphony of Morgan Park,2020-12-04,205,26,0.12682926829268293,2,1,COOK-SYMPHONY OF MORGAN PARK,145764,2020-11-22,145764,SYMPHONY OF MORGAN PARK,10935 SOUTH HALSTED STREET,CHICAGO,IL,Cook,60628.0,Y,0.0,23.0,0.0,26.0,0.0,22.0,0.0,8.0,0.0,21.0,260.0,217.0,1.0,12.0,0.0,3.0,0.0,1.0,N,N,N,N,0.0,0.0,119.8,96.8,80.8,N,N,POINT (-87.642398 41.695086),,Y,3-7 DAYS,Y,N,N,Y,N,N,Y,3-7 DAYS,Y,N,N,Y,N,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.642398 41.695086)
Cook,Symphony of South Shore,2020-12-04,219,29,0.1324200913242009,2,1,COOK-SYMPHONY OF SOUTH SHORE,145977,2020-11-22,145977,SYMPHONY OF SOUTH SHORE,2425 EAST 71ST STREET,CHICAGO,IL,Cook,60649.0,Y,4.0,85.0,7.0,112.0,0.0,73.0,0.0,42.0,0.0,31.0,236.0,168.0,0.0,39.0,0.0,28.0,0.0,1.0,N,N,N,N,41.7,0.0,666.7,184.5,27.7,Y,N,POINT (-87.564738 41.766303),,Y,3-7 DAYS,Y,N,N,Y,Y,N,Y,3-7 DAYS,Y,N,N,Y,Y,N,Y,4.0,1.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.564738 41.766303)
Cook,The Admiral at the Lake,2020-12-04,67,6,0.08955223880597014,1,1,COOK-THE ADMIRAL AT THE LAKE,146165,2020-11-22,146165,"ADMIRAL AT THE LAKE, THE",933 WEST FOSTER AVENUE,CHICAGO,IL,Cook,60640.0,Y,0.0,11.0,0.0,11.0,0.0,3.0,0.0,5.0,0.0,9.0,36.0,32.0,1.0,27.0,0.0,13.0,0.0,0.0,N,N,N,N,0.0,0.0,343.8,281.3,81.8,N,N,POINT (-87.653425 41.976407),,Y,1-2 DAYS,Y,N,N,Y,Y,N,Y,1-2 DAYS,Y,N,N,Y,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.653425 41.976407)
Cook,The Auberge,2020-12-04,9,1,0.1111111111111111,1,1,COOK-THE AUBERGE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook,The Auberge at Morton Grove,2020-12-04,6,0,0.0,1,1,COOK-THE AUBERGE AT MORTON GROVE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook,The Carrington Linclonwood,2020-12-04,46,4,0.08695652173913043,2,1,COOK-THE CARRINGTON LINCLONWOOD,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook,The Clare,2020-12-04,65,0,0.0,3,1,COOK-THE CLARE,146141,2020-11-22,146141,TERRACES AT THE CLARE,55 EAST PEARSON,CHICAGO,IL,Cook,60611.0,Y,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,41.0,6.0,36.0,3.0,43.0,0.0,0.0,N,N,N,N,0.0,0.0,73.2,0.0,0.0,N,N,POINT (-87.626281 41.897552),,Y,3-7 DAYS,Y,N,N,Y,N,N,Y,3-7 DAYS,Y,N,N,Y,N,N,Y,14.0,4.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.626281 41.897552)
Cook,The Grove,2020-12-04,7,0,0.0,1,1,COOK-THE GROVE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook,The Grove of Berwyn,2020-12-04,62,15,0.24193548387096775,2,1,COOK-THE GROVE OF BERWYN,145070,2020-11-22,145070,"GROVE OF BERWYN, THE",3601 SOUTH HARLEM AVENUE,BERWYN,IL,Cook,60402.0,Y,0.0,26.0,0.0,65.0,0.0,63.0,0.0,19.0,0.0,20.0,145.0,102.0,0.0,33.0,0.0,31.0,0.0,0.0,N,N,N,N,0.0,0.0,637.3,196.1,30.8,N,N,,,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,
Cook,The Grove of Evanston,2020-12-04,89,19,0.21348314606741572,1,1,COOK-THE GROVE OF EVANSTON,145011,2020-11-22,145011,"GROVE OF EVANSTON L & R, THE",500 ASBURY STREET,EVANSTON,IL,Cook,60202.0,Y,0.0,8.0,1.0,60.0,2.0,99.0,0.0,19.0,0.0,18.0,124.0,100.0,1.0,29.0,0.0,28.0,0.0,0.0,N,N,N,N,10.0,0.0,600.0,180.0,30.0,N,N,POINT (-87.690101 42.026955),,Y,3-7 DAYS,Y,N,N,Y,Y,N,Y,3-7 DAYS,Y,N,N,Y,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.690101 42.026955)
Cook,The Grove of La Grange,2020-12-04,17,1,0.058823529411764705,2,1,COOK-THE GROVE OF LA GRANGE,145307,2020-11-22,145307,"GROVE OF LAGRANGE PARK, THE",701 NORTH LAGRANGE ROAD,LA GRANGE PARK,IL,Cook,60526.0,Y,0.0,4.0,0.0,6.0,0.0,36.0,0.0,28.0,0.0,1.0,131.0,106.0,0.0,16.0,0.0,21.0,0.0,0.0,N,N,Y,Y,0.0,0.0,56.6,9.4,16.7,N,N,POINT (-87.87269 41.827375),,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.87269 41.827375)
Cook,The Grove of Northbrook,2020-12-04,104,7,0.0673076923076923,2,1,COOK-THE GROVE OF NORTHBROOK,145809,2020-11-22,145809,"GROVE OF NORTHBROOK,THE",263 SKOKIE BOULEVARD,NORTHBROOK,IL,Cook,60062.0,Y,0.0,0.0,9.0,80.0,0.0,21.0,4.0,7.0,3.0,4.0,132.0,100.0,4.0,36.0,3.0,53.0,0.0,0.0,N,N,N,N,90.0,30.0,800.0,40.0,5.0,Y,N,POINT (-87.79839 42.14785),,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.79839 42.14785)
Cook,The Grove of Skokie,2020-12-04,31,7,0.22580645161290322,1,1,COOK-THE GROVE OF SKOKIE,145860,2020-11-22,145860,"GROVE OF SKOKIE, THE",9000 LA VERGNE AVENUE,SKOKIE,IL,Cook,60077.0,Y,0.0,3.0,0.0,18.0,0.0,9.0,25.0,952.0,0.0,5.0,149.0,143.0,2.0,27.0,0.0,5.0,0.0,0.0,N,N,N,N,0.0,0.0,125.9,35.0,27.8,N,N,POINT (-87.751757 42.044763),,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.751757 42.044763)
